Dataset	TF	Method	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
ReplogleWeissman2022_K562_gwps	GATA1	ulm	46	74615	1424604.0	0.41505933356447156	0.5849406664355283	0.0027520602466629468	0.0006161181875410188	4.4667732625239625	0.02302023249250675	0.1678249207518234	False	-0.20893518228382815	3.7713817761517925
ReplogleWeissman2022_K562_gwps	GTF2F2	ulm	61	74615	1944607.0	0.42724389571384475	0.5727561042861552	0.0013194415814515256	0.000816862177942043	1.6152560579749857	0.024555175374207424	0.1693154762096866	False	-0.18304031280894448	3.706832637418799
ReplogleWeissman2022_K562_gwps	FOXM1	ulm	220	74615	7581345.0	0.46184626537437634	0.5381537346256237	0.003139285557819904	0.002939800895303	1.0678565214520568	0.02514576171406014	0.1693154762096866	False	-0.16520561318962818	3.683065916953233
ReplogleWeissman2022_K562_gwps	LIN52	ulm	15	74615	396759.0	0.35449440461033305	0.6455055953896669	0.00036345969740950396	0.00020099155835454912	1.808333147844752	0.025472239783758163	0.1693154762096866	False	-0.44739801980698063	3.6701660557433136
ReplogleWeissman2022_K562_gwps	ZBTB17	ulm	315	74615	11057860.0	0.47047265912105424	0.5295273408789458	0.006496399650283181	0.004203923662084612	1.5453181771292661	0.035027263328316016	0.22617604320569773	False	-0.06399836710022583	3.3516285684809617
ReplogleWeissman2022_K562_gwps	LIN54	ulm	673	74615	24120852.0	0.48034296710234875	0.5196570328976513	0.009566411382597721	0.008939007544362979	1.0701871919361328	0.03932406552820273	0.24686774470482825	False	-0.06880473341831062	3.2359185931121828
ReplogleWeissman2022_K562_gwps	TFDP2	ulm	192	74615	6642938.0	0.46369544215863656	0.5363045578413634	0.003016550165123362	0.0025666047295039235	1.175307646887413	0.04089723428932672	0.24980472836183348	False	-0.09372446077038099	3.1966928395076586
ReplogleWeissman2022_K562_gwps	FOSL1	ulm	189	74615	6553294.0	0.4646989643840143	0.5353010356159857	0.0032167195851398336	0.0025266028554622746	1.273140168501588	0.04657391329520853	0.27340975951604063	False	-0.06960728095027524	3.066714695129361
ReplogleWeissman2022_K562_gwps	CREBBP	ulm	147	74615	5049489.0	0.46036675341583394	0.5396332465841661	0.0023131090661218275	0.0019662395334528234	1.1764126530707488	0.048161620699202434	0.27340975951604063	False	-0.10051964484035514	3.0331928261557235
ReplogleWeissman2022_K562_gwps	ATF4	ulm	103	74615	3479396.0	0.4527312697087769	0.5472687302912231	0.0014664311415149179	0.001378516555582323	1.063774777006909	0.04839110787894524	0.27340975951604063	False	-0.14316674864344672	3.0284392036478107
ReplogleWeissman2022_K562_gwps	CEBPA	ulm	88	74615	2962378.0	0.4511611118895177	0.5488388881104823	0.0015480619221557891	0.0011779982062300042	1.314146247395499	0.05635515411741306	0.3106406056228135	False	-0.11298553968163305	2.8760815765315995
ReplogleWeissman2022_K562_gwps	CEBPB	ulm	167	74615	5797526.0	0.4652646860671206	0.5347353139328793	0.0025141518328770547	0.0022331577117488165	1.1258281578815084	0.060186043575185755	0.32385823447599954	False	-0.07770863929207344	2.810314787844327
ReplogleWeissman2022_K562_gwps	ATF2	ulm	187	74615	6522899.0	0.46749062298766464	0.5325093770123354	0.0028407163199409384	0.0024999331568674637	1.136316909969102	0.06201702417631686	0.32594994101971186	False	-0.09409568781707373	2.7803463481392106
ReplogleWeissman2022_K562_gwps	ERG	ulm	440	74615	15728362.0	0.47907628858443035	0.5209237114155696	0.0063475169620060634	0.005862367597095464	1.0827565581440115	0.06477003495719624	0.32835380617982596	False	-0.04567803399161252	2.736912206074685
ReplogleWeissman2022_K562_gwps	ERCC3	ulm	267	74615	9428300.0	0.4732558469305983	0.5267441530694017	0.0038548354494366915	0.00356560989289816	1.081115311328533	0.06538018264642552	0.32835380617982596	False	-0.06848018838434058	2.7275360840768585
ReplogleWeissman2022_K562_gwps	RBL2	ulm	558	74615	20081678.0	0.4823248710164988	0.5176751289835012	0.007788817038908028	0.0074228778949888925	1.0492988230570486	0.0747992405834669	0.3674919211274678	False	-0.07065051094485122	2.5929475466806915
ReplogleWeissman2022_K562_gwps	RBMX	ulm	88	74615	2995646.0	0.4562277265721613	0.5437722734278387	0.0014557521992027659	0.0011779982062300042	1.2357847333755025	0.07757403791135675	0.36929646839553926	False	-0.11468018774144961	2.5565224707696297
ReplogleWeissman2022_K562_gwps	ELK1	ulm	143	74615	4970252.0	0.4658179587617368	0.5341820412382632	0.0021145774535128183	0.0019128387597314	1.1054656032846941	0.07859112882470354	0.36929646839553926	False	-0.07740160942755972	2.5434964507423445
ReplogleWeissman2022_K562_gwps	GTF2H2	ulm	370	74615	13220371.0	0.4788679545993759	0.5211320454006241	0.0056109684889703495	0.004934320197372808	1.137131005798491	0.08006870332469657	0.36929646839553926	False	-0.04624924949326714	2.524870221300029
ReplogleWeissman2022_K562_gwps	NFE2L2	ulm	139	74615	4837117.0	0.4663861539596307	0.5336138460403694	0.0020530993412565942	0.001859432271182813	1.1041538716280248	0.08510330340667266	0.3846669313981604	False	-0.07446621734771863	2.463889426216456
ReplogleWeissman2022_K562_gwps	POLR2C	ulm	77	74615	2616175.0	0.4553548040112404	0.5446451959887596	0.0013968071013255763	0.0010309002302790124	1.3549391689897397	0.0874883443762805	0.38769344762822344	False	-0.10750614544021053	2.4362497016196487
ReplogleWeissman2022_K562_gwps	PITX1	ulm	212	74615	7503229.0	0.47433612038653766	0.5256638796134623	0.0030671834404095424	0.0028332019190933752	1.0825855438468153	0.09807617239353816	0.42625413386422356	False	-0.043679455663914735	2.322010832907109
ReplogleWeissman2022_K562_gwps	POLR2L	ulm	77	74615	2635744.0	0.4587608598598346	0.5412391401401654	0.001555362846321617	0.0010309002302790124	1.508742359966938	0.10512032565316193	0.44824893580404895	False	-0.11419141077041098	2.252649626332428
ReplogleWeissman2022_K562_gwps	GTF2H3	ulm	120	74615	4185688.0	0.46747615537537135	0.5325238446246287	0.001772989887358359	0.0016056733792734327	1.104203326931058	0.10875216182624142	0.45514793653204744	False	-0.048827132641587195	2.2186837303489355
ReplogleWeissman2022_K562_gwps	HSF1	ulm	234	74615	8331478.0	0.4771776028627868	0.5228223971372131	0.003907543085382377	0.0031262942724685702	1.2498961213580577	0.1136255503341067	0.4668977159183294	False	-0.05039468121632451	2.174846883071742
ReplogleWeissman2022_K562_gwps	POLR2F	ulm	176	74615	6224530.0	0.47398844370800414	0.5260115562919958	0.002959254371372246	0.002353224318434036	1.2575317823255776	0.11624230184524686	0.46912071816117484	False	-0.0695950654664054	2.152078457393406
ReplogleWeissman2022_K562_gwps	AGO3	ulm	186	74615	6595769.0	0.47525462247422073	0.5247453775257792	0.002671714736929211	0.0024865977727570486	1.0744458819195803	0.12148248713868376	0.47753206771800166	False	-0.06749516399636024	2.107985165366791
ReplogleWeissman2022_K562_gwps	STAT1	ulm	126	74615	4419748.0	0.4701114397824175	0.5298885602175825	0.001925259849020249	0.0016858217042854658	1.1420305267906543	0.12277821934920519	0.47753206771800166	False	-0.06086917432176664	2.097375645863607
ReplogleWeissman2022_K562_gwps	SMARCD3	ulm	561	74615	20343593.0	0.4860026687202267	0.5139973312797733	0.008075810130101755	0.007462488028094073	1.0821873482005873	0.12627824006059368	0.47753206771800166	False	-0.032457638381224174	2.0692675521918584
ReplogleWeissman2022_K562_gwps	E2F1	ulm	224	74615	7988254.0	0.4779447592881554	0.5220552407118446	0.005125548476021981	0.002993091837143735	1.7124594749866475	0.12677842505787656	0.47753206771800166	False	-0.09951682208539936	2.065314400841892
ReplogleWeissman2022_K562_gwps	AR	ulm	265	74615	9499110.0	0.4804087397065945	0.5195912602934055	0.003666298730544381	0.0035389957264957265	1.035971505445899	0.1350537764730303	0.5003631718508992	False	-0.03582524667398773	2.0020822356170442
ReplogleWeissman2022_K562_gwps	NELFCD	ulm	421	74615	15232889.0	0.48492440131710157	0.5150755986828983	0.006056280863161152	0.005610640226024841	1.079427769235535	0.14264385801399482	0.5128379885779304	False	-0.04081550820222518	1.9474042585832987
ReplogleWeissman2022_K562_gwps	APC	ulm	357	74615	12884577.0	0.4836996864013983	0.5163003135986016	0.005172875380449821	0.004761777730352665	1.0863328095884708	0.14358711120255957	0.5128379885779304	False	-0.05617040691961461	1.940813381253049
ReplogleWeissman2022_K562_gwps	HIC1	ulm	221	74615	7905956.0	0.4794418891789315	0.5205581108210685	0.003107840168061475	0.0029531241648404513	1.0523906190816676	0.14522845694242276	0.5128379885779304	False	-0.03714681169891852	1.9294472113419379
ReplogleWeissman2022_K562_gwps	NR1H4	ulm	161	74615	5731978.0	0.4771473272946051	0.5228526727053949	0.0022359306741149693	0.0021530972504546914	1.0384717520970246	0.157836890488532	0.5412459692613036	False	-0.04926759237078138	1.846193117863936
ReplogleWeissman2022_K562_gwps	RBBP4	ulm	141	74615	5003719.0	0.4756063632557293	0.5243936367442706	0.002128075500181106	0.0018861362298678366	1.1282724261811259	0.15806298217365505	0.5412459692613036	False	-0.05576046307700516	1.8447617040313071
ReplogleWeissman2022_K562_gwps	POLR2G	ulm	39	74615	1325017.0	0.4553346494913204	0.5446653505086796	0.0016242942096172351	0.0005224100517052	3.109232305763207	0.16702292659154833	0.5551848384068339	False	-0.15718346265190106	1.7896241910087711
ReplogleWeissman2022_K562_gwps	NR4A1	ulm	151	74615	5380117.0	0.47751677152428823	0.5224832284757117	0.002172865456001475	0.002019634593264318	1.0758705873073262	0.16951547877847195	0.5551848384068339	False	-0.032048281216480956	1.774811036104097
ReplogleWeissman2022_K562_gwps	NCOA1	ulm	186	74615	6664568.0	0.4802118977777682	0.5197881022222318	0.002641667457272688	0.0024865977727570486	1.0623621907067438	0.17522957791549154	0.5551848384068339	False	-0.0362551604336413	1.7416582910104073
ReplogleWeissman2022_K562_gwps	SPI1	ulm	82	74615	2879528.0	0.4706318450975168	0.5293681549024832	0.0011848910629244762	0.0010977683173353683	1.0793635088691413	0.17859609566566814	0.5551848384068339	False	-0.049258736670792294	1.7226284715532232
ReplogleWeissman2022_K562_gwps	GABPA	ulm	193	74615	6925773.0	0.4809332466245553	0.5190667533754447	0.0027841799344840096	0.0025799379745481766	1.0791654535693254	0.17973061314483396	0.5551848384068339	False	-0.038278880353116634	1.7162961427466081
ReplogleWeissman2022_K562_gwps	RUNX1	ulm	179	74615	6417443.0	0.48048833172295624	0.5195116682770438	0.003940652480498662	0.0023932400994732196	1.6465763219352902	0.18320790987660557	0.5551848384068339	False	-0.06869100868112399	1.697133651491827
ReplogleWeissman2022_K562_gwps	STAT3	ulm	170	74615	6090858.0	0.4801792732103228	0.5198207267896772	0.0023645991714974527	0.0022731831249582137	1.0402149943555117	0.18560631782453424	0.5551848384068339	False	-0.021590396081431207	1.684127419206506
ReplogleWeissman2022_K562_gwps	TBL1XR1	ulm	73	74615	2560690.0	0.4701192147085633	0.5298807852914367	0.0012479904266299558	0.0009773993144815767	1.276848068275865	0.1883617258666752	0.5551848384068339	False	-0.06372246779274854	1.6693910910522676
ReplogleWeissman2022_K562_gwps	NCOA2	ulm	200	74615	7193976.0	0.4820730416136166	0.5179269583863835	0.0026715569290382104	0.0026732607097507185	0.9993626582299685	0.19022815231097262	0.5551848384068339	False	-0.04490241093522568	1.6595311255706025
ReplogleWeissman2022_K562_gwps	LEF1	ulm	197	74615	7084186.0	0.48194511861396117	0.5180548813860388	0.0028197164506046308	0.0026332673902582475	1.0708052137189523	0.19032969077639755	0.5551848384068339	False	-0.024862064074746115	1.6589974959546119
ReplogleWeissman2022_K562_gwps	POLR2E	ulm	437	74615	15909195.0	0.48791101721100427	0.5120889827889957	0.006001989717076673	0.00582262964344721	1.0308039639497448	0.1913669556349049	0.5551848384068339	False	-0.01879885934744121	1.6535624604539065
ReplogleWeissman2022_K562_gwps	ASF1B	ulm	678	74615	24808814.0	0.49039966617229014	0.5096003338277099	0.009180097036662449	0.009004821165314173	1.0194646698841088	0.19433448659340236	0.5551848384068339	False	-0.019824360521660367	1.6381744468744692
ReplogleWeissman2022_K562_gwps	CHEK1	ulm	196	74615	7053898.0	0.4823329827809969	0.5176670172190031	0.002734550964689529	0.002619935570972183	1.0437474092825936	0.19608897899257127	0.5551848384068339	False	-0.03888112792985099	1.6291867483149507
ReplogleWeissman2022_K562_gwps	CLOCK	ulm	183	74615	6579204.0	0.4818325326841722	0.5181674673158279	0.0025460568550665103	0.002446589481002166	1.0406555226517205	0.19757770177927386	0.5551848384068339	False	-0.03261453161672456	1.6216233452824633
ReplogleWeissman2022_K562_gwps	RUNX3	ulm	253	74615	9148712.0	0.4846333444488029	0.5153666555511971	0.0035363007788890097	0.003379280867660416	1.0464654810824598	0.19898217659713957	0.5551848384068339	False	-0.03202387665736528	1.614540023107309
ReplogleWeissman2022_K562_gwps	ETS1	ulm	350	74615	12730324.0	0.4874670546902672	0.5125329453097329	0.005313402977465241	0.004668845461215234	1.1380550120162336	0.20887735347735314	0.5738160332863387	False	-0.03276147436262955	1.5660080247339905
ReplogleWeissman2022_K562_gwps	HDAC3	ulm	140	74615	5018320.0	0.4804012980921109	0.5195987019078891	0.002012149712111506	0.0018727844291351748	1.074416083777826	0.21111806259911958	0.5738160332863387	False	-0.05287421267845432	1.5553377636048498
ReplogleWeissman2022_K562_gwps	NELFA	ulm	154	74615	5534289.0	0.4816315963069297	0.5183684036930704	0.0025698196738302616	0.0020596771389212107	1.2476808259260703	0.2151124111465052	0.5738160332863387	False	-0.04167935483369675	1.5365945449471279
ReplogleWeissman2022_K562_gwps	NPM1	ulm	90	74615	3197254.0	0.4761112972518186	0.5238887027481814	0.001362911955636228	0.0012047386386453383	1.1312926405089379	0.21634930101387573	0.5738160332863387	False	-0.0539429758551776	1.5308610431282224
ReplogleWeissman2022_K562_gwps	NFYA	ulm	127	74615	4549098.0	0.4800598980277234	0.5199401019722765	0.0017932069850584895	0.001699178507398785	1.0553376100570206	0.21835477372842976	0.5738160332863387	False	-0.01100619206575084	1.5216341365534425
ReplogleWeissman2022_K562_gwps	NCOA3	ulm	85	74615	3022369.0	0.4765433539226855	0.5234566460773146	0.0012395673855252723	0.0011378848728246318	1.0893609846910335	0.22701560664655296	0.5868983996776548	False	-0.0652999394576872	1.4827365121170981
ReplogleWeissman2022_K562_gwps	RARA	ulm	208	74615	7530242.0	0.4851985061778669	0.514801493822133	0.0028279283030698908	0.0027798938828969702	1.0172792279836462	0.23012134152188418	0.5868983996776548	False	-0.035674981943936764	1.4691485373417554
ReplogleWeissman2022_K562_gwps	VHL	ulm	373	74615	13609111.0	0.48898414901588655	0.5110158509841134	0.005568574720322382	0.004974129194004374	1.1195074561059914	0.231123706067749	0.5868983996776548	False	-0.014467682695565753	1.4648021876993933
