Dataset	TF	Comparison_Type	N_Available_Priors	N_MWU_Significant_Options	Top_Prior	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Prior	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
NadigOConner2024_jurkat	ATF4	top2_delong	3	1	dorothea	0.6946080930226556	7.1577182345763305e-06	True	11973	52	11921	collectri	0.5665035199679944	0.1836251504643244	False	0.12810457305466116	2.644881206311425	0.008171960066720834	0.03813581364469723	True
NadigOConner2024_jurkat	SRF	top2_delong	2	2	collectri	0.6715522785541211	3.046858011103158e-07	True	12008	87	11921	dorothea	0.6495858270009361	7.1577182345763305e-06	True	0.021966451553184996	0.648325867288806	0.5167742068846988	0.6407765728327194	False
NadigOConner2024_jurkat	CDK7	single_available_significant	1	1	causalpath	0.664242722925929	0.051349595942093304	True	11937	16	11921				False					True
NadigOConner2024_jurkat	CDK12	single_available_significant	1	1	causalpath	0.6545754923617519	0.00631619144047654	True	11957	36	11921				False					True
NadigOConner2024_jurkat	YY1	top2_delong	3	3	collectri	0.6540545772489401	0.00010838433994310887	True	11986	65	11921	dorothea	0.6342033773625083	0.000724142681794871	True	0.019851199886431803	0.7512420789898091	0.4525069803198686	0.633509772447816	False
NadigOConner2024_jurkat	TFAM	single_available_significant	1	1	collectri	0.6520838997690157	2.0844758093881205e-127	True	14475	2554	11921				False					True
NadigOConner2024_jurkat	SSRP1	top2_delong	2	1	causalpath	0.6489610524186187	0.06296437283239426	True	11938	17	11921	collectri	0.5158568418559437	0.7658652462269627	False	0.13310421056267496	1.4282453157285342	0.15322126152796478	0.42901953227830136	False
NadigOConner2024_jurkat	GTF2H1	single_available_significant	1	1	causalpath	0.6377182392781463	0.00631619144047654	True	11967	46	11921				False					True
NadigOConner2024_jurkat	FOXO1	top2_delong	3	1	collectri	0.6325030991061525	0.0005382258159939256	True	11993	72	11921	dorothea	0.48320307766872655	0.8675744942489384	False	0.149300021437426	3.716567471003198	0.00020194772926240872	0.0014136341048368612	True
NadigOConner2024_jurkat	SUPT5H	single_available_significant	1	1	causalpath	0.6300058719906048	0.009965650759644716	True	11966	45	11921				False					True
NadigOConner2024_jurkat	ZBTB4	single_available_significant	1	1	collectri	0.6262798719017848	0.0060586718087324515	True	11972	51	11921				False					True
NadigOConner2024_jurkat	HSF1	top2_delong	3	1	dorothea	0.6257654559181276	0.03376601931029036	True	11953	32	11921	collectri	0.5550079691301064	0.3672691952883166	False	0.07075748678802118	1.6639447890188601	0.09612346324881398	0.33643212137084894	False
NadigOConner2024_jurkat	ELL	single_available_significant	1	1	causalpath	0.6168384801391772	0.0006687903820415059	True	12013	92	11921				False					True
NadigOConner2024_jurkat	ZNF143	top2_delong	2	2	dorothea	0.604562326985991	0.004040409006976475	True	12001	80	11921	collectri	0.5709504236221794	0.08656912682631122	True	0.03361190336381159	0.8260472201615892	0.4087773060021135	0.633509772447816	False
NadigOConner2024_jurkat	CCNH	single_available_significant	1	1	causalpath	0.5893063168371006	0.00010658639115269732	True	12120	199	11921				False					True
NadigOConner2024_jurkat	GABPA	top2_delong	3	2	collectri	0.5845461790118279	0.005154826378125382	True	12041	120	11921	causalpath	0.5771271985012443	0.01173989489946927	True	0.00741898051058365	0.20740028072529537	0.83569726337901	0.83569726337901	False
NadigOConner2024_jurkat	GTF3A	single_available_significant	1	1	collectri	0.5842157842157842	0.08673563604048644	True	11976	55	11921				False					True
NadigOConner2024_jurkat	NELFA	single_available_significant	1	1	causalpath	0.5791229762603808	0.009965650759644716	True	12041	120	11921				False					True
NadigOConner2024_jurkat	GTF2H2	single_available_significant	1	1	causalpath	0.5776244535786521	0.051349595942093304	True	11993	72	11921				False					True
NadigOConner2024_jurkat	MNAT1	single_available_significant	1	1	causalpath	0.5764669084392144	0.009965650759644716	True	12050	129	11921				False					True
NadigOConner2024_jurkat	POLR2I	single_available_significant	1	1	causalpath	0.5655748168194235	0.04075069913698576	True	12036	115	11921				False					True
NadigOConner2024_jurkat	TGS1	single_available_significant	1	1	causalpath	0.5655666579875958	0.015491927335203272	True	12075	154	11921				False					True
NadigOConner2024_jurkat	NELFCD	single_available_significant	1	1	causalpath	0.5603833729283823	0.06296437283239426	True	12027	106	11921				False					True
NadigOConner2024_jurkat	ATR	single_available_significant	1	1	causalpath	0.5589495927554815	0.051349595942093304	True	12047	126	11921				False					True
NadigOConner2024_jurkat	GTF2F2	single_available_significant	1	1	causalpath	0.5566720391444323	0.08372990109344276	True	12024	103	11921				False					True
NadigOConner2024_jurkat	USF2	top2_delong	3	1	dorothea	0.5549664789601085	0.05552554702008789	True	12060	139	11921	collectri	0.5422997563697217	0.1836251504643244	False	0.012666722590386814	0.49143510641387456	0.6231187393518762	0.6710509500712513	False
NadigOConner2024_jurkat	ZBTB17	top2_delong	2	2	collectri	0.5519316428510914	0.0017747713286365677	True	12323	402	11921	causalpath	0.5309563874278469	0.06296437283239426	True	0.02097525542324452	1.0912882294846544	0.27514607538128266	0.49946599650687884	False
NadigOConner2024_jurkat	CCNK	single_available_significant	1	1	causalpath	0.5486308068200039	0.028987322840464274	True	12158	237	11921				False					True
NormanWeissman2019_filtered	IRF1	top2_delong	3	3	dorothea	0.9253023752853743	1.827364876312537e-192	True	12184	420	11764	causalpath	0.8997328411133239	3.369055645283197e-170	True	0.025569534172050434	3.512102281551201	0.0004445768659148059	0.0008891537318296118	True
NormanWeissman2019_filtered	CEBPA	top2_delong	3	3	causalpath	0.8160823241412223	1.1857103276908366e-114	True	12215	451	11764	collectri	0.7110116850913494	7.953959839505278e-52	True	0.1050706390498729	7.593853078008804	3.105304759569699e-14	1.4491422211325263e-13	True
