Dataset	TF	Prior	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
ReplogleWeissman2022_K562_gwps	LRRFIP1	ensemble	282	74615	10749405.5	0.5108685816505817	0.48913141834941826	0.0037971197996442317	0.0037651708346128684	1.0084853958650852	0.7360021163933508	0.9921533085126588	False	0.09749430164476806	0.3065222847229512
ReplogleWeissman2022_K562_gwps	CREM	ensemble	99	74615	3834225.0	0.519058439382771	0.48094156061722904	0.0015736332810115596	0.0013250528682710067	1.1876003733080573	0.7442349300025828	0.9921533085126588	False	-0.025741057252967853	0.29539852786017434
ReplogleWeissman2022_K562_gwps	KDM5A	ensemble	185	74615	7095126.5	0.5139989966512784	0.4860010033487216	0.0023535814762545063	0.0024732620320855616	0.951610240128849	0.7449783010293585	0.9921533085126588	False	0.013084389786447579	0.29440018716184096
ReplogleWeissman2022_K562_gwps	ZEB2	ensemble	61	74615	2386809.0	0.524398799081185	0.4756012009188149	0.0007507017477909517	0.000816862177942043	0.9190066183284772	0.7453251317659321	0.9921533085126588	False	0.24158841621528562	0.2939347373276624
ReplogleWeissman2022_K562_gwps	TFAP2C	ensemble	140	74615	5391496.0	0.5161252524865739	0.4838747475134261	0.0022586924718400827	0.0018727844291351748	1.2060611123743241	0.74547479778944	0.9921533085126588	False	0.13834536766489774	0.2937339511308782
ReplogleWeissman2022_K562_gwps	PBX1	ensemble	282	74615	10761528.0	0.5114447069424464	0.48855529305755363	0.0035994790993606487	0.0037651708346128684	0.9559935677475692	0.7468166552602902	0.9921533085126588	False	0.004061438822089064	0.29193556539361515
ReplogleWeissman2022_K562_gwps	DLX5	ensemble	209	74615	8005531.5	0.5133549349179055	0.48664506508209454	0.0028345124344145334	0.0027932214262803377	1.0147825760413065	0.7479032627823086	0.9921533085126588	False	0.08863637754735829	0.29048163720236314
ReplogleWeissman2022_K562_gwps	CREB3	ensemble	124	74615	4786987.0	0.5173856981969811	0.4826143018030189	0.0015734691060344036	0.0016591070257830584	0.9483831251282685	0.748598974017618	0.9921533085126588	False	0.0498921017779439	0.2895518540475887
ReplogleWeissman2022_K562_gwps	TSC22D1	ensemble	120	74615	4635033.5	0.5176610489401148	0.48233895105988517	0.0015669161400279751	0.0016056733792734327	0.9758623143749228	0.7489242012022033	0.9921533085126588	False	0.1271185404498048	0.2891175005830412
ReplogleWeissman2022_K562_gwps	MYOD1	ensemble	426	74615	16192591.0	0.5094254103773392	0.4905745896226608	0.005473129780542752	0.005676896629842353	0.9641059433373443	0.7492022484439234	0.9921533085126588	False	0.10122051220393861	0.2887463072902743
