Dataset	TF	Comparison_Type	N_Available_Priors	N_MWU_Significant_Options	Top_Prior	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Prior	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
ReplogleWeissman2022_K562_essential	GATA1	top2_delong	4	2	causalpath	0.6193571473300948	0.0001197768695950186	True	10751	105	10646	collectri	0.6046053514398433	0.0006236078154491466	True	0.014751795890251551	0.4118826258241555	0.6804254559543248	0.861404645491466	False
ReplogleWeissman2022_K562_essential	HSF1	top2_delong	4	3	ensemble	0.6134691139864739	4.244890101702565e-05	True	10774	128	10646	dorothea	0.6114899375352245	3.790602574115328e-05	True	0.0019791764512493426	0.14711464989423842	0.8830415267498288	0.8830415267498288	False
ReplogleWeissman2022_K562_essential	USF2	top2_delong	4	1	dorothea	0.5409303555530145	0.08482301900337216	True	10830	184	10646	ensemble	0.5351356704702317	0.17791548989438666	False	0.005794685082782802	0.5787141685172507	0.5627820541514963	0.861404645491466	False
ReplogleWeissman2022_K562_gwps	SREBF2	top2_delong	4	4	causalpath	0.7916540368216419	1.7640806617530333e-41	True	74803	188	74615	collectri	0.725969551499114	9.203891794877561e-25	True	0.06568448532252791	4.345210628106324	1.3914208683375817e-05	0.00026436996498414053	True
ReplogleWeissman2022_K562_gwps	MAX	top2_delong	4	3	causalpath	0.7317864238978591	2.569851587355145e-29	True	74824	209	74615	ensemble	0.7159171466157856	5.351122180730438e-25	True	0.015869277282073435	1.4911415986788705	0.13592432277267272	0.3228202665850977	False
ReplogleWeissman2022_K562_gwps	ATF4	top2_delong	4	3	dorothea	0.6712295934665263	1.2090745817510096e-07	True	74718	103	74615	ensemble	0.6496357678152379	4.04556212710583e-06	True	0.021593825651288423	1.696361034268925	0.08981752829904766	0.28442217294698424	False
ReplogleWeissman2022_K562_gwps	MYC	top2_delong	4	4	causalpath	0.6365224478855404	4.079082409430505e-05	True	74713	98	74615	collectri	0.6255350253751571	0.000419209168802626	True	0.010987422510383205	0.4773889463937225	0.633085183850328	0.8591870352254452	False
ReplogleWeissman2022_K562_gwps	STAT5B	top2_delong	4	3	causalpath	0.632974666781542	5.397747279071536e-06	True	74741	126	74615	ensemble	0.5834694287820335	0.015458971965743175	True	0.04950523799950857	1.8382405053358413	0.06602697357450438	0.28442217294698424	False
ReplogleWeissman2022_K562_gwps	ESRRA	top2_delong	4	3	causalpath	0.6131320188733538	8.563402055941054e-07	True	74819	204	74615	ensemble	0.56112830175292	0.030013737042801983	True	0.052003717120433834	2.380390823144617	0.017294284946941213	0.16429570699594154	False
ReplogleWeissman2022_K562_gwps	HSF1	top2_delong	4	3	dorothea	0.6092688908476619	3.339180360422172e-07	True	74849	234	74615	ensemble	0.6059649219268599	6.981059842304746e-07	True	0.0033039689208019807	0.36879430989110934	0.7122810462390483	0.9022226585694612	False
