source	interaction	target
TAF1	upregulates-expression	HLA-A
TAF1	upregulates-expression	HMOX1
TAF1	upregulates-expression	HPSE2
TAF1	upregulates-expression	HSPA5
TAF1	upregulates-expression	IGFBP1
TAF1	upregulates-expression	IGFBP7
TAF1	upregulates-expression	KAT2A
TAF1	upregulates-expression	KAT2B
TAF1	downregulates-expression	LGALS7B
TAF1	upregulates-expression	LRIG2
TAF1	upregulates-expression	MDM2
TAF1	upregulates-expression	MYB
TAF1	upregulates-expression	NDN
TAF1	upregulates-expression	PAX3
TAF1	upregulates-expression	POLI
TAF1	upregulates-expression	POLR2F
TAF1	upregulates-expression	RARB
TAF1	upregulates-expression	RB1
TAF1	upregulates-expression	SLC2A1
TAF1	upregulates-expression	SRC
TAF1	upregulates-expression	TAF2
TAF1	upregulates-expression	TAF7
TAF1	upregulates-expression	TAT
TAF1	upregulates-expression	TBP
TAF1	downregulates-expression	TP53
TAF1	upregulates-expression	UBE2B
TAF10	upregulates-expression	CAD
TAF10	upregulates-expression	CCND2
TAF10	upregulates-expression	CDK4
TAF10	upregulates-expression	HSPD1
TAF10	upregulates-expression	TERT
TAF11	upregulates-expression	FOXO1
TAF12	upregulates-expression	ATF7
TAF12	upregulates-expression	CAD
TAF12	upregulates-expression	CCND2
TAF12	upregulates-expression	CDK4
TAF12	upregulates-expression	HSPD1
TAF12	upregulates-expression	TERT
TAF4	downregulates-expression	ATF7
TAF4	upregulates-expression	CDKN1A
TAF5	upregulates-expression	CDKN1A
TAF9	upregulates-expression	BBC3
TAF9	upregulates-expression	CAD
TAF9	upregulates-expression	CCND2
TAF9	upregulates-expression	CDK4
TAF9	upregulates-expression	CDKN1A
TAF9	upregulates-expression	GADD45A
TAF9	upregulates-expression	HSPD1
TAF9	upregulates-expression	TERT
TAL1	upregulates-expression	ABCA4
TAL1	upregulates-expression	ABCC4
TAL1	upregulates-expression	ABLIM1
TAL1	upregulates-expression	ADCY3
TAL1	upregulates-expression	ADCY7
TAL1	upregulates-expression	ADD3
TAL1	upregulates-expression	ADGRG6
TAL1	upregulates-expression	ADGRV1
TAL1	upregulates-expression	ADTRP
TAL1	upregulates-expression	AFF1
TAL1	upregulates-expression	AHI1
TAL1	upregulates-expression	AKAP13
TAL1	upregulates-expression	ALDH1A2
TAL1	upregulates-expression	AMPD3
TAL1	upregulates-expression	ANGPT1
TAL1	upregulates-expression	ANGPT2
TAL1	upregulates-expression	ANK3
TAL1	upregulates-expression	ANKRD44
TAL1	upregulates-expression	ANO2
TAL1	upregulates-expression	ANTXR2
TAL1	upregulates-expression	ANXA4
TAL1	upregulates-expression	APP
TAL1	upregulates-expression	ARHGAP15
TAL1	upregulates-expression	ARHGAP18
TAL1	upregulates-expression	ARHGAP21
TAL1	upregulates-expression	ARHGAP22
TAL1	upregulates-expression	ARHGAP25
TAL1	upregulates-expression	ARHGAP26
TAL1	upregulates-expression	ARHGAP27
TAL1	upregulates-expression	ARHGAP6
TAL1	upregulates-expression	ARHGEF3
TAL1	upregulates-expression	ARID1A
TAL1	upregulates-expression	ARID1B
TAL1	upregulates-expression	ARID3B
TAL1	upregulates-expression	ARID5B
TAL1	upregulates-expression	ARSG
TAL1	upregulates-expression	ARVCF
TAL1	upregulates-expression	ASAP1
TAL1	upregulates-expression	ATP2A3
TAL1	upregulates-expression	ATP2B4
TAL1	upregulates-expression	ATP2C1
TAL1	upregulates-expression	ATP6V0A1
TAL1	upregulates-expression	AUTS2
TAL1	upregulates-expression	BAALC
TAL1	upregulates-expression	BACH2
TAL1	upregulates-expression	BCAR3
TAL1	upregulates-expression	BCAT1
TAL1	upregulates-expression	BCR
TAL1	upregulates-expression	BHLHE40
TAL1	upregulates-expression	BRF1
TAL1	upregulates-expression	C3AR1
TAL1	upregulates-expression	CA1
TAL1	upregulates-expression	CA10
TAL1	upregulates-expression	CACNA1C
TAL1	upregulates-expression	CAP1
TAL1	upregulates-expression	CAPZB
TAL1	upregulates-expression	CARMIL1
TAL1	upregulates-expression	CASP8
TAL1	upregulates-expression	CAST
TAL1	upregulates-expression	CBFA2T3
TAL1	upregulates-expression	CBLB
TAL1	upregulates-expression	CBX5
TAL1	upregulates-expression	CCDC88C
TAL1	upregulates-expression	CCDC91
TAL1	upregulates-expression	CCND1
TAL1	upregulates-expression	CCND3
TAL1	upregulates-expression	CCNJL
TAL1	downregulates-expression	CD34
TAL1	downregulates-expression	CD4
TAL1	upregulates-expression	CD7
TAL1	upregulates-expression	CD74
TAL1	upregulates-expression	CDC42SE2
TAL1	upregulates-expression	CDH13
TAL1	upregulates-expression	CDH23
TAL1	upregulates-expression	CDH5
TAL1	upregulates-expression	CDK5RAP2
TAL1	upregulates-expression	CDK6
TAL1	upregulates-expression	CDKAL1
TAL1	upregulates-expression	CDKN2A
TAL1	upregulates-expression	CDKN2B
TAL1	upregulates-expression	CDYL
TAL1	upregulates-expression	CELF2
TAL1	upregulates-expression	CEMIP2
TAL1	upregulates-expression	CEP70
TAL1	upregulates-expression	CHD9
TAL1	upregulates-expression	CHN2
TAL1	upregulates-expression	CHST11
TAL1	upregulates-expression	CHSY1
TAL1	upregulates-expression	CLEC16A
TAL1	upregulates-expression	CLIC5
TAL1	upregulates-expression	CLU
TAL1	upregulates-expression	CNIH3
TAL1	upregulates-expression	CNKSR3
TAL1	upregulates-expression	COL21A1
TAL1	upregulates-expression	COL25A1
TAL1	upregulates-expression	CORO1C
TAL1	upregulates-expression	CREB3L2
TAL1	upregulates-expression	CRHBP
TAL1	upregulates-expression	CRIM1
TAL1	upregulates-expression	CSGALNACT1
TAL1	upregulates-expression	CSNK2A1
TAL1	upregulates-expression	CTIF
TAL1	upregulates-expression	CTNNBL1
TAL1	upregulates-expression	CUBN
TAL1	upregulates-expression	CUX1
TAL1	upregulates-expression	CWC27
TAL1	upregulates-expression	CYB561
TAL1	upregulates-expression	CYTH1
TAL1	upregulates-expression	DAAM1
TAL1	upregulates-expression	DAPK1
TAL1	downregulates-expression	DCSTAMP
TAL1	upregulates-expression	DDX60L
TAL1	upregulates-expression	DENND1A
TAL1	upregulates-expression	DENND3
TAL1	upregulates-expression	DEPDC5
TAL1	upregulates-expression	DIS3L2
TAL1	upregulates-expression	DMD
TAL1	upregulates-expression	DMP1
TAL1	upregulates-expression	DNAJB12
TAL1	upregulates-expression	DNAJC6
TAL1	upregulates-expression	DOCK10
TAL1	upregulates-expression	DOCK2
TAL1	upregulates-expression	DOCK9
TAL1	upregulates-expression	DPYD
TAL1	upregulates-expression	DSC3
TAL1	upregulates-expression	DST
TAL1	upregulates-expression	DUSP10
TAL1	upregulates-expression	EDN1
TAL1	upregulates-expression	EGLN3
TAL1	upregulates-expression	ELMO1
TAL1	upregulates-expression	EMCN
TAL1	upregulates-expression	EPAS1
TAL1	upregulates-expression	EPB42
TAL1	upregulates-expression	EPOR
TAL1	upregulates-expression	EPS15L1
TAL1	upregulates-expression	ERC1
TAL1	upregulates-expression	ERG
TAL1	upregulates-expression	ERGIC1
TAL1	upregulates-expression	ETS1
TAL1	upregulates-expression	ETV1
TAL1	downregulates-expression	ETV2
TAL1	upregulates-expression	ETV6
TAL1	upregulates-expression	EVL
TAL1	upregulates-expression	FAM107B
TAL1	upregulates-expression	FAM117A
TAL1	upregulates-expression	FAM13A
TAL1	upregulates-expression	FBN1
TAL1	upregulates-expression	FBXW11
TAL1	upregulates-expression	FBXW7
TAL1	upregulates-expression	FCHSD2
TAL1	upregulates-expression	FCRL1
TAL1	upregulates-expression	FGD4
TAL1	upregulates-expression	FGFR1
TAL1	upregulates-expression	FGGY
TAL1	upregulates-expression	FHL2
TAL1	upregulates-expression	FLI1
TAL1	upregulates-expression	FLT1
TAL1	upregulates-expression	FNIP2
TAL1	upregulates-expression	FOXN3
TAL1	upregulates-expression	FOXP1
TAL1	upregulates-expression	FPR2
TAL1	upregulates-expression	FRMD4A
TAL1	upregulates-expression	FRMD4B
TAL1	upregulates-expression	FRYL
TAL1	upregulates-expression	FUBP1
TAL1	upregulates-expression	FYN
TAL1	upregulates-expression	GALNT2
TAL1	upregulates-expression	GALNT6
TAL1	upregulates-expression	GATA4
TAL1	upregulates-expression	GBP5
TAL1	upregulates-expression	GCNT2
TAL1	upregulates-expression	GFI1
TAL1	upregulates-expression	GFOD1
TAL1	upregulates-expression	GMDS
TAL1	upregulates-expression	GNA12
TAL1	upregulates-expression	GNAQ
TAL1	upregulates-expression	GRAMD4
TAL1	upregulates-expression	GRAP2
TAL1	upregulates-expression	GRB10
TAL1	upregulates-expression	GRM7
TAL1	upregulates-expression	GSE1
TAL1	upregulates-expression	GTDC1
TAL1	upregulates-expression	GYPA
TAL1	upregulates-expression	HBG1
TAL1	upregulates-expression	HBS1L
TAL1	upregulates-expression	HDAC9
TAL1	upregulates-expression	HERC1
TAL1	upregulates-expression	HEY2
TAL1	upregulates-expression	HIVEP2
TAL1	upregulates-expression	HIVEP3
TAL1	upregulates-expression	HOXB3
TAL1	upregulates-expression	HPCAL1
TAL1	upregulates-expression	IER5
TAL1	upregulates-expression	IL1R1
TAL1	upregulates-expression	IL6
TAL1	upregulates-expression	IL7
TAL1	upregulates-expression	INPP4B
TAL1	upregulates-expression	IQGAP2
TAL1	upregulates-expression	ITGA2B
TAL1	upregulates-expression	ITGA9
TAL1	upregulates-expression	ITGB5
TAL1	upregulates-expression	ITPR1
TAL1	upregulates-expression	ITPR2
TAL1	upregulates-expression	JARID2
TAL1	upregulates-expression	JCAD
TAL1	upregulates-expression	KALRN
TAL1	upregulates-expression	KCNMA1
TAL1	upregulates-expression	KCNMB2
TAL1	upregulates-expression	KCNN3
TAL1	upregulates-expression	KDM1A
TAL1	upregulates-expression	KDM4B
TAL1	upregulates-expression	KDM4C
TAL1	upregulates-expression	KDR
TAL1	upregulates-expression	KIAA1217
TAL1	upregulates-expression	KITLG
TAL1	upregulates-expression	KLRG1
TAL1	upregulates-expression	KRT7
TAL1	upregulates-expression	KRT9
TAL1	upregulates-expression	KSR1
TAL1	upregulates-expression	LARP4B
TAL1	upregulates-expression	LATS1
TAL1	upregulates-expression	LDB1
TAL1	upregulates-expression	LDB2
TAL1	upregulates-expression	LDLRAD4
TAL1	upregulates-expression	LHFPL2
TAL1	upregulates-expression	LIMCH1
TAL1	upregulates-expression	LIMD1
TAL1	upregulates-expression	LIMS1
TAL1	upregulates-expression	LINC00299
TAL1	upregulates-expression	LMO1
TAL1	upregulates-expression	LMO2
TAL1	upregulates-expression	LPP
TAL1	upregulates-expression	LRCH1
TAL1	upregulates-expression	LRRFIP1
TAL1	upregulates-expression	LTBP1
TAL1	upregulates-expression	LTF
TAL1	upregulates-expression	LYN
TAL1	upregulates-expression	MACF1
TAL1	upregulates-expression	MAGI1
TAL1	upregulates-expression	MAML3
TAL1	upregulates-expression	MAP3K4
TAL1	upregulates-expression	MAP3K5
TAL1	upregulates-expression	MAST4
TAL1	upregulates-expression	MBD5
TAL1	upregulates-expression	MBNL1
TAL1	upregulates-expression	MBP
TAL1	upregulates-expression	MCF2L2
TAL1	upregulates-expression	MCTP1
TAL1	upregulates-expression	MECOM
TAL1	upregulates-expression	MEF2C
TAL1	upregulates-expression	MEPE
TAL1	upregulates-expression	MGLL
TAL1	upregulates-expression	MIDEAS
TAL1	upregulates-expression	MLC1
TAL1	upregulates-expression	MPO
TAL1	upregulates-expression	MRPS22
TAL1	upregulates-expression	MRPS27
TAL1	upregulates-expression	MSI2
TAL1	upregulates-expression	MSN
TAL1	upregulates-expression	MTSS1
TAL1	upregulates-expression	MTX1
TAL1	upregulates-expression	MX2
TAL1	upregulates-expression	MYB
TAL1	upregulates-expression	MYCBP2
TAL1	upregulates-expression	MYCN
TAL1	upregulates-expression	MYH13
TAL1	upregulates-expression	MYLK
TAL1	upregulates-expression	MYO1E
TAL1	upregulates-expression	MYOF
TAL1	upregulates-expression	MYOG
TAL1	upregulates-expression	NAV2
TAL1	upregulates-expression	NBAS
TAL1	upregulates-expression	NCOR2
TAL1	upregulates-expression	NEDD9
TAL1	upregulates-expression	NEK6
TAL1	upregulates-expression	NEK7
TAL1	upregulates-expression	NFE2
TAL1	upregulates-expression	NFIA
TAL1	upregulates-expression	NFIB
TAL1	downregulates-expression	NFKB1
TAL1	upregulates-expression	NKX3-1
TAL1	upregulates-expression	NLK
TAL1	upregulates-expression	NME7
TAL1	upregulates-expression	NOS1
TAL1	upregulates-expression	NOTCH1
TAL1	upregulates-expression	NPAS3
TAL1	upregulates-expression	NRCAM
TAL1	upregulates-expression	NRG1
TAL1	upregulates-expression	NRP2
TAL1	upregulates-expression	NRXN1
TAL1	upregulates-expression	NTNG2
TAL1	upregulates-expression	NUP153
TAL1	upregulates-expression	OR1E2
TAL1	upregulates-expression	PACSIN2
TAL1	upregulates-expression	PADI6
TAL1	upregulates-expression	PALM2AKAP2
TAL1	upregulates-expression	PAM
TAL1	upregulates-expression	PARD3B
TAL1	upregulates-expression	PARVB
TAL1	upregulates-expression	PCNX2
TAL1	upregulates-expression	PDE4B
TAL1	upregulates-expression	PDE4D
TAL1	upregulates-expression	PDIK1L
TAL1	upregulates-expression	PDZK1IP1
TAL1	upregulates-expression	PGAM5
TAL1	upregulates-expression	PHACTR1
TAL1	upregulates-expression	PHLPP1
TAL1	upregulates-expression	PI16
TAL1	upregulates-expression	PIEZO2
TAL1	upregulates-expression	PIK3AP1
TAL1	upregulates-expression	PIK3C2B
TAL1	upregulates-expression	PIK3C3
TAL1	upregulates-expression	PIK3R1
TAL1	upregulates-expression	PIP4K2A
TAL1	upregulates-expression	PITPNM2
TAL1	upregulates-expression	PLA2G6
TAL1	upregulates-expression	PLAAT3
TAL1	upregulates-expression	PLCB1
TAL1	upregulates-expression	PLCG1
TAL1	upregulates-expression	PLCL2
TAL1	upregulates-expression	PLEKHA7
TAL1	upregulates-expression	PLEKHO1
TAL1	upregulates-expression	PLSCR2
TAL1	upregulates-expression	PMEL
TAL1	upregulates-expression	PPP3CA
TAL1	upregulates-expression	PREX1
TAL1	upregulates-expression	PRKAG2
TAL1	upregulates-expression	PRKAR2B
TAL1	upregulates-expression	PRKCB
TAL1	upregulates-expression	PRKCE
TAL1	upregulates-expression	PRKCH
TAL1	upregulates-expression	PRR5
TAL1	upregulates-expression	PRR5L
TAL1	upregulates-expression	PRUNE2
TAL1	upregulates-expression	PTCRA
TAL1	upregulates-expression	PTK2
TAL1	upregulates-expression	PTK2B
TAL1	upregulates-expression	PTPRE
TAL1	upregulates-expression	PTPRM
TAL1	downregulates-expression	PTPRU
TAL1	upregulates-expression	RAB10
TAL1	upregulates-expression	RAB27B
TAL1	upregulates-expression	RAD51B
TAL1	upregulates-expression	RAP1GAP2
TAL1	upregulates-expression	RAPGEF1
TAL1	upregulates-expression	RAPGEF2
TAL1	upregulates-expression	RBFOX3
TAL1	upregulates-expression	RBM18
TAL1	upregulates-expression	RBMS1
TAL1	upregulates-expression	RBMS3
TAL1	upregulates-expression	REEP3
TAL1	upregulates-expression	RERE
TAL1	upregulates-expression	RGS6
TAL1	upregulates-expression	RIN3
TAL1	upregulates-expression	RNF217
TAL1	upregulates-expression	RNF220
TAL1	downregulates-expression	RPS3A
TAL1	upregulates-expression	RPS6KA2
TAL1	upregulates-expression	RPTOR
TAL1	upregulates-expression	RREB1
TAL1	upregulates-expression	RTN4
TAL1	upregulates-expression	RTTN
TAL1	upregulates-expression	RUNX1
TAL1	upregulates-expression	RYR3
TAL1	upregulates-expression	S100Z
TAL1	upregulates-expression	SASH1
TAL1	upregulates-expression	SBF2
TAL1	upregulates-expression	SBNO2
TAL1	upregulates-expression	SEMA4D
TAL1	upregulates-expression	SEPTIN9
TAL1	upregulates-expression	SERINC5
TAL1	upregulates-expression	SH2B3
TAL1	upregulates-expression	SH3BP5
TAL1	upregulates-expression	SH3KBP1
TAL1	upregulates-expression	SH3PXD2A
TAL1	upregulates-expression	SH3RF2
TAL1	upregulates-expression	SH3TC1
TAL1	upregulates-expression	SHANK2
TAL1	upregulates-expression	SIK3
TAL1	upregulates-expression	SIL1
TAL1	upregulates-expression	SIPA1L2
TAL1	upregulates-expression	SIRT1
TAL1	upregulates-expression	SLC27A6
TAL1	upregulates-expression	SLC37A1
TAL1	upregulates-expression	SLC40A1
TAL1	upregulates-expression	SLC9A1
TAL1	upregulates-expression	SLX4IP
TAL1	upregulates-expression	SMAD1
TAL1	upregulates-expression	SMAD3
TAL1	upregulates-expression	SMG6
TAL1	upregulates-expression	SMOX
TAL1	upregulates-expression	SMYD3
TAL1	upregulates-expression	SNAI1
TAL1	upregulates-expression	SND1
TAL1	upregulates-expression	SORBS1
TAL1	upregulates-expression	SOX6
TAL1	upregulates-expression	SPRY1
TAL1	upregulates-expression	SPTB
TAL1	upregulates-expression	SPTBN1
TAL1	upregulates-expression	SSBP2
TAL1	upregulates-expression	SSH2
TAL1	upregulates-expression	ST3GAL1
TAL1	upregulates-expression	ST6GAL1
TAL1	upregulates-expression	ST7
TAL1	upregulates-expression	STARD13
TAL1	upregulates-expression	STAT3
TAL1	upregulates-expression	STIL
TAL1	upregulates-expression	STIM1
TAL1	upregulates-expression	STK10
TAL1	upregulates-expression	STK32B
TAL1	upregulates-expression	STMN1
TAL1	upregulates-expression	STRADA
TAL1	upregulates-expression	STXBP3
TAL1	upregulates-expression	SUSD1
TAL1	upregulates-expression	SVIL
TAL1	upregulates-expression	SYN3
TAL1	upregulates-expression	SYNE1
TAL1	upregulates-expression	SYNJ2
TAL1	upregulates-expression	SYNRG
TAL1	upregulates-expression	TACC1
TAL1	upregulates-expression	TANC1
TAL1	upregulates-expression	TANC2
TAL1	upregulates-expression	TAOK3
TAL1	upregulates-expression	TBC1D1
TAL1	upregulates-expression	TBC1D14
TAL1	upregulates-expression	TBC1D5
TAL1	upregulates-expression	TBXAS1
TAL1	upregulates-expression	TCF12
TAL1	upregulates-expression	TCF4
TAL1	upregulates-expression	TCF7L2
TAL1	upregulates-expression	TEAD1
TAL1	upregulates-expression	TEC
TAL1	upregulates-expression	TERT
TAL1	upregulates-expression	TET3
TAL1	upregulates-expression	TEX2
TAL1	upregulates-expression	TFPI
TAL1	upregulates-expression	TG
TAL1	upregulates-expression	TGFB2
TAL1	upregulates-expression	THADA
TAL1	upregulates-expression	TIAM2
TAL1	upregulates-expression	TLE4
TAL1	upregulates-expression	TLK1
TAL1	upregulates-expression	TMBIM1
TAL1	upregulates-expression	TMEM131L
TAL1	upregulates-expression	TMEM163
TAL1	upregulates-expression	TMEM164
TAL1	upregulates-expression	TMEM241
TAL1	upregulates-expression	TNC
TAL1	upregulates-expression	TNFAIP8
TAL1	upregulates-expression	TNFSF10
TAL1	upregulates-expression	TNIK
TAL1	upregulates-expression	TNRC6B
TAL1	upregulates-expression	TNRC6C
TAL1	upregulates-expression	TNS3
TAL1	upregulates-expression	TOX2
TAL1	upregulates-expression	TOX4
TAL1	upregulates-expression	TPCN1
TAL1	upregulates-expression	TRAF3
TAL1	upregulates-expression	TRAPPC9
TAL1	upregulates-expression	TRIB2
TAL1	upregulates-expression	TRIM2
TAL1	upregulates-expression	TRIO
TAL1	upregulates-expression	TRPS1
TAL1	upregulates-expression	TSPAN14
TAL1	upregulates-expression	TSPAN18
TAL1	upregulates-expression	TSPAN7
TAL1	upregulates-expression	TTC3
TAL1	upregulates-expression	TTC7A
TAL1	upregulates-expression	TTC7B
TAL1	upregulates-expression	UBASH3B
TAL1	upregulates-expression	UBC
TAL1	upregulates-expression	UBE2F
TAL1	upregulates-expression	UBE2H
TAL1	upregulates-expression	UBR3
TAL1	upregulates-expression	UBR4
TAL1	upregulates-expression	UMODL1
TAL1	upregulates-expression	USP34
TAL1	upregulates-expression	UTP25
TAL1	upregulates-expression	UTRN
TAL1	upregulates-expression	UVRAG
TAL1	upregulates-expression	VAV3
TAL1	upregulates-expression	VCL
TAL1	upregulates-expression	VEPH1
TAL1	upregulates-expression	VGLL4
TAL1	upregulates-expression	VPS13D
TAL1	upregulates-expression	WWTR1
TAL1	upregulates-expression	XXYLT1
TAL1	upregulates-expression	ZBTB16
TAL1	upregulates-expression	ZBTB20
TAL1	upregulates-expression	ZEB2
TAL1	upregulates-expression	ZFPM2
TAL1	upregulates-expression	ZMIZ1
TAL1	upregulates-expression	ZMYND8
TAL1	upregulates-expression	ZNF521
TAL1	upregulates-expression	ZNF608
TAL1	upregulates-expression	ZNHIT6
TAL1	upregulates-expression	ZNRF1
TAL1	upregulates-expression	ZPLD1
TBL1X	upregulates-expression	ABCB4
TBL1X	upregulates-expression	ACADM
TBL1X	upregulates-expression	ACOX1
TBL1X	upregulates-expression	ACSL1
TBL1X	upregulates-expression	AGT
TBL1X	upregulates-expression	ALAS1
TBL1X	upregulates-expression	ANGPTL4
TBL1X	upregulates-expression	ANKRD1
TBL1X	upregulates-expression	APOA1
TBL1X	upregulates-expression	APOA2
TBL1X	upregulates-expression	APOA5
TBL1X	upregulates-expression	AXIN2
TBL1X	upregulates-expression	CD36
TBL1X	upregulates-expression	CPT1A
TBL1X	upregulates-expression	CPT2
TBL1X	upregulates-expression	CYP1A1
TBL1X	upregulates-expression	CYP4A11
TBL1X	upregulates-expression	CYP7A1
TBL1X	upregulates-expression	FABP1
TBL1X	upregulates-expression	FADS1
TBL1X	upregulates-expression	FDFT1
TBL1X	upregulates-expression	FHL2
TBL1X	upregulates-expression	G0S2
TBL1X	upregulates-expression	GLIPR1
TBL1X	upregulates-expression	GRHL1
TBL1X	upregulates-expression	HMGCR
TBL1X	upregulates-expression	HMGCS1
TBL1X	upregulates-expression	HMGCS2
TBL1X	upregulates-expression	ME1
TBL1X	upregulates-expression	MYC
TBL1X	upregulates-expression	NPAS2
TBL1X	upregulates-expression	PEX11A
TBL1X	upregulates-expression	PLIN2
TBL1X	upregulates-expression	PPARA
TBL1X	upregulates-expression	RGL1
TBL1X	upregulates-expression	SLC27A1
TBL1X	upregulates-expression	SULT2A1
TBL1X	upregulates-expression	TIAM2
TBL1X	upregulates-expression	TNFRSF21
TBL1X	upregulates-expression	TRIB3
TBL1X	upregulates-expression	TXNRD1
TBL1X	upregulates-expression	UGT1A9
TBL1XR1	upregulates-expression	ABCB4
TBL1XR1	upregulates-expression	ACADM
TBL1XR1	upregulates-expression	ACOX1
TBL1XR1	upregulates-expression	ACSL1
TBL1XR1	upregulates-expression	AGT
TBL1XR1	upregulates-expression	ALAS1
TBL1XR1	upregulates-expression	ANGPTL4
TBL1XR1	upregulates-expression	ANKRD1
TBL1XR1	upregulates-expression	APOA1
TBL1XR1	upregulates-expression	APOA2
TBL1XR1	upregulates-expression	APOA5
TBL1XR1	upregulates-expression	AXIN2
TBL1XR1	upregulates-expression	CD36
TBL1XR1	upregulates-expression	CPT1A
TBL1XR1	upregulates-expression	CPT2
TBL1XR1	upregulates-expression	CYP1A1
TBL1XR1	upregulates-expression	CYP4A11
TBL1XR1	upregulates-expression	CYP7A1
TBL1XR1	upregulates-expression	FABP1
TBL1XR1	upregulates-expression	FADS1
TBL1XR1	upregulates-expression	FDFT1
TBL1XR1	upregulates-expression	FHL2
TBL1XR1	upregulates-expression	G0S2
TBL1XR1	upregulates-expression	GLIPR1
TBL1XR1	upregulates-expression	GRHL1
TBL1XR1	upregulates-expression	HMGCR
TBL1XR1	upregulates-expression	HMGCS1
TBL1XR1	upregulates-expression	HMGCS2
TBL1XR1	upregulates-expression	ME1
TBL1XR1	upregulates-expression	NPAS2
TBL1XR1	upregulates-expression	PEX11A
TBL1XR1	upregulates-expression	PLIN2
TBL1XR1	upregulates-expression	PPARA
TBL1XR1	upregulates-expression	RGL1
TBL1XR1	upregulates-expression	SLC27A1
TBL1XR1	upregulates-expression	SMAD7
TBL1XR1	upregulates-expression	SULT2A1
TBL1XR1	upregulates-expression	TIAM2
TBL1XR1	upregulates-expression	TNFRSF21
TBL1XR1	upregulates-expression	TRIB3
TBL1XR1	upregulates-expression	TXNRD1
TBL1XR1	upregulates-expression	UGT1A9
TBP	upregulates-expression	ABCB1
TBP	upregulates-expression	ABT1
TBP	upregulates-expression	ACHE
TBP	upregulates-expression	ACTB
TBP	upregulates-expression	ADH1B
TBP	upregulates-expression	ADH4
TBP	upregulates-expression	ADRA1D
TBP	upregulates-expression	AFM
TBP	upregulates-expression	AGTR2
TBP	upregulates-expression	AKT1
TBP	upregulates-expression	ANK1
TBP	upregulates-expression	ANXA2
TBP	upregulates-expression	APP
TBP	upregulates-expression	AURKA
TBP	downregulates-expression	BCL2
TBP	upregulates-expression	BDKRB1
TBP	upregulates-expression	BDP1
TBP	upregulates-expression	BGLAP
TBP	upregulates-expression	BRF1
TBP	upregulates-expression	BRF2
TBP	upregulates-expression	BSG
TBP	upregulates-expression	BTAF1
TBP	upregulates-expression	BTK
TBP	upregulates-expression	C4B_2
TBP	upregulates-expression	CAMK4
TBP	upregulates-expression	CCNA2
TBP	upregulates-expression	CCNB1
TBP	upregulates-expression	CDKN1A
TBP	upregulates-expression	CEBPD
TBP	upregulates-expression	CFAP20
TBP	upregulates-expression	CFLAR
TBP	upregulates-expression	CFTR
TBP	upregulates-expression	CHMP4A
TBP	upregulates-expression	CLC
TBP	upregulates-expression	CREBBP
TBP	upregulates-expression	CRP
TBP	upregulates-expression	CSF2
TBP	upregulates-expression	CXCL8
TBP	upregulates-expression	CYC1
TBP	upregulates-expression	CYP1B1
TBP	upregulates-expression	CYP27A1
TBP	upregulates-expression	CYRIB
TBP	upregulates-expression	DES
TBP	upregulates-expression	DHFR
TBP	upregulates-expression	DHODH
TBP	upregulates-expression	DIO2
TBP	upregulates-expression	DNAH8
TBP	upregulates-expression	DNAJB12
TBP	upregulates-expression	DR1
TBP	upregulates-expression	E2F1
TBP	upregulates-expression	EDF1
TBP	upregulates-expression	EGF
TBP	upregulates-expression	EGFR
TBP	upregulates-expression	EIF4E
TBP	upregulates-expression	ELANE
TBP	upregulates-expression	EPO
TBP	downregulates-expression	ERBB2
TBP	upregulates-expression	ERCC3
TBP	upregulates-expression	ERVK-11
TBP	upregulates-expression	ETS2
TBP	upregulates-expression	FBXL5
TBP	upregulates-expression	FCGR1A
TBP	upregulates-expression	FGFR1
TBP	upregulates-expression	FN1
TBP	upregulates-expression	FOS
TBP	upregulates-expression	FOXP3
TBP	downregulates-expression	FUS
TBP	upregulates-expression	GAL
TBP	upregulates-expression	GC
TBP	upregulates-expression	GFAP
TBP	upregulates-expression	GH1
TBP	upregulates-expression	GLUD1
TBP	upregulates-expression	GSTM1
TBP	upregulates-expression	GTF2A1
TBP	upregulates-expression	GTF2B
TBP	upregulates-expression	GTF2F1
TBP	upregulates-expression	GTF2F2
TBP	upregulates-expression	H1-2
TBP	upregulates-expression	H2AC19
TBP	upregulates-expression	HBB
TBP	upregulates-expression	HBE1
TBP	upregulates-expression	HBP1
TBP	upregulates-expression	HIVEP1
TBP	upregulates-expression	HMOX1
TBP	upregulates-expression	HSPA4
TBP	upregulates-expression	HSPA5
TBP	downregulates-expression	IBSP
TBP	upregulates-expression	IDE
TBP	upregulates-expression	IER5
TBP	upregulates-expression	IGF1R
TBP	upregulates-expression	IGF2
TBP	upregulates-expression	IGFBP3
TBP	upregulates-expression	IGFBP4
TBP	upregulates-expression	IGFBP7
TBP	upregulates-expression	IL10
TBP	upregulates-expression	IL13
TBP	upregulates-expression	IL1B
TBP	upregulates-expression	IL2RA
TBP	downregulates-expression	IL6
TBP	upregulates-expression	ILK
TBP	upregulates-expression	INS
TBP	upregulates-expression	ISCU
TBP	upregulates-expression	ISYNA1
TBP	upregulates-expression	ITPR1
TBP	upregulates-expression	JUN
TBP	upregulates-expression	KAT2B
TBP	upregulates-expression	KDM2A
TBP	upregulates-expression	KLF6
TBP	upregulates-expression	KLK3
TBP	upregulates-expression	KRAS
TBP	upregulates-expression	KRT36
