Dataset	TF	Top_Weight	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Weight	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
ReplogleWeissman2022_K562_essential	RUVBL1	NONZERORATE	0.8429880012943927	2.8878776309032544e-58	True	10837	191	10646	CORRELATION	0.8384433649095647	1.7873292555678246e-56	True	0.004544636384827938	5.635934413605235	1.7411163999088198e-08	4.0735310170460444e-07	True
ReplogleWeissman2022_K562_essential	RUVBL2	SPECIFICITY	0.7708126459300609	0.0017407214558981198	True	10660	14	10646	UNIFORM	0.7480945224229085	0.003885211709518615	True	0.02271812350715241	0.9659070302721859	0.3340907041594283	0.5011360562391425	False
ReplogleWeissman2022_K562_essential	ATF4	CORRELATION	0.7058193479032293	1.48320180084278e-08	True	10718	72	10646	UNIFORM	0.613776431419208	0.002757390485281767	True	0.0920429164840213	3.142414452179699	0.0016756066983990817	0.006463054408110744	True
ReplogleWeissman2022_K562_essential	MYC	NONZERORATE	0.6730175845838298	1.6077775074065984e-06	True	10719	73	10646	CORRELATION	0.6728232868991891	1.7709636425974575e-06	True	0.0001942976846406319	0.012385610861141321	0.9901179649746525	0.9901179649746525	False
ReplogleWeissman2022_K562_essential	NRF1	UNIFORM	0.6692069144837688	1.0117622181269098e-05	True	10715	69	10646	SPECIFICITY	0.6651242761110522	1.6793763669821197e-05	True	0.004082638372716607	0.2166983405169492	0.8284434413537112	0.8603066506365463	False
ReplogleWeissman2022_K562_essential	TRRAP	SPECIFICITY	0.6673589113560989	3.4948653124365396e-29	True	11050	404	10646	CORRELATION	0.6288939926305237	1.5208576843017726e-17	True	0.038464918725575226	3.9235238005183	8.726314011460446e-05	0.0005890261957735802	True
ReplogleWeissman2022_K562_essential	MYBL2	NONZERORATE	0.6515624629515804	6.279185936119328e-07	True	10749	103	10646	UNIFORM	0.6382724538502085	1.0117622181269098e-05	True	0.013290009101371902	1.846501779053532	0.06481938129929009	0.1458436079234027	False
ReplogleWeissman2022_K562_essential	CDK7	CORRELATION	0.6429092395928877	0.07846307475811369	True	10663	17	10646	SPECIFICITY	0.6344332585560994	0.09634857134550319	True	0.00847598103678826	0.23258475601317966	0.8160838656602112	0.8603066506365463	False
ReplogleWeissman2022_K562_essential	NELFA	NONZERORATE	0.6056950859531721	0.001987866194099314	True	10733	87	10646	CORRELATION	0.6006929373937867	0.0035845211358553155	True	0.005002148559385411	0.2524937558059424	0.8006594399393152	0.8603066506365463	False
ReplogleWeissman2022_K562_essential	CHEK1	UNIFORM	0.6051198726642459	1.0681195765068281e-08	True	10938	292	10646	SPECIFICITY	0.6035291407924771	1.4314130868896605e-08	True	0.0015907318717688357	1.2839586674088634	0.19915641791192418	0.38408737740156806	False
ReplogleWeissman2022_K562_essential	POLR2I	CORRELATION	0.6032591255605584	1.7709636425974575e-06	True	10855	209	10646	NONZERORATE	0.5890183162892458	4.3271381722762035e-05	True	0.014240809271312549	0.8760570878676206	0.3809989996570968	0.5401819365661668	False
ReplogleWeissman2022_K562_essential	TFDP1	CORRELATION	0.6027817700475653	2.9025475294276434e-05	True	10809	163	10646	NONZERORATE	0.5920925397251653	0.0001855522461466643	True	0.01068923032239999	0.8413805683784916	0.40013476782679014	0.5401819365661668	False
ReplogleWeissman2022_K562_essential	SUPT16H	CORRELATION	0.5916984991754858	0.006464478238676067	True	10736	90	10646	NONZERORATE	0.5690066169870792	0.05334232024403513	True	0.022691882188406565	2.480267786756084	0.013128374509702041	0.04430826397024439	True
ReplogleWeissman2022_K562_essential	SUPT5H	NONZERORATE	0.5871462355372358	2.7385948739678023e-07	True	10986	340	10646	UNIFORM	0.5708211313832314	4.658753387105649e-05	True	0.016325104154004344	3.537096168864414	0.0004045523301336556	0.0021845825827217402	True
ReplogleWeissman2022_K562_essential	MED1	NONZERORATE	0.5829731291351783	4.4602865528265634e-05	True	10884	238	10646	SPECIFICITY	0.5588882556592053	0.006496636367692258	True	0.02408487347597299	1.9270627255700348	0.0539718133102839	0.1324762690343332	False
ReplogleWeissman2022_K562_essential	CDK9	NONZERORATE	0.5794824695068919	0.004066111762010524	True	10781	135	10646	CORRELATION	0.5765900599077379	0.0056315129605184686	True	0.0028924095991539334	0.3430023009952746	0.7315967291098371	0.8603066506365463	False
ReplogleWeissman2022_K562_essential	POLR2C	CORRELATION	0.570278548794249	0.006690783376773935	True	10797	151	10646	NONZERORATE	0.5093515208896044	0.6470020724117637	False	0.06092702790464455	2.313181858321993	0.020712642574237716	0.06213792772271315	True
ReplogleWeissman2022_K562_essential	ZBTB17	NONZERORATE	0.5618382668306636	0.017653281428980403	True	10805	159	10646	UNIFORM	0.5585134287304293	0.02690233381261182	True	0.0033248381002343175	0.2689369943725486	0.7879781679669634	0.8603066506365463	False
ReplogleWeissman2022_K562_essential	POLR2F	CORRELATION	0.5595651554725992	0.0011199920565370556	True	10956	310	10646	NONZERORATE	0.5350998103179749	0.06783684957216929	True	0.024465345154624285	1.3178944319457362	0.18753898991042195	0.38408737740156806	False
ReplogleWeissman2022_K562_essential	ATR	NONZERORATE	0.5515053622916138	0.0683945519379487	True	10784	138	10646	CORRELATION	0.541873248985126	0.14802974279786776	False	0.009632113306487833	1.1234803317571578	0.26123354922864916	0.45217342010287415	False
ReplogleWeissman2022_K562_essential	SSRP1	CORRELATION	0.549831977827828	0.00035727158894320805	True	11180	534	10646	SPECIFICITY	0.5296624569654267	0.04385888449611795	True	0.020169520862401313	2.036530803341182	0.04169708321576279	0.11258212468255954	False
ReplogleWeissman2022_K562_essential	RAD51	SPECIFICITY	0.5491886574541973	0.02276146311722564	True	10883	237	10646	NONZERORATE	0.5399119813626243	0.06783684957216929	True	0.00927667609157301	1.107785139748317	0.2679546193202217	0.45217342010287415	False
ReplogleWeissman2022_K562_essential	CCND1	UNIFORM	0.5480362423085139	0.0980367341733798	True	10792	146	10646	SPECIFICITY	0.5413844417737448	0.1428897813350088	False	0.006651800534769103	0.5954338757903679	0.5515534871042644	0.7091401977054829	False
ReplogleWeissman2022_K562_essential	STAT5A	CORRELATION	0.5448398019932091	0.05673139334461361	True	10849	203	10646	NONZERORATE	0.4353137097214523	0.9992179015690525	False	0.10952609227175686	5.540422336254973	3.0174303829970696e-08	4.0735310170460444e-07	True
ReplogleWeissman2022_K562_essential	POLR2A	NONZERORATE	0.5337097825990738	0.05334232024403513	True	11028	382	10646	SPECIFICITY	0.5292976837649124	0.09407390085141626	True	0.004412098834161382	1.0340392442099178	0.3011178171837613	0.478245944938915	False
ReplogleWeissman2022_K562_gwps	SREBF2	NONZERORATE	0.8102561945647231	5.605746798961127e-47	True	74803	188	74615	CORRELATION	0.8102068633167993	4.570566910607775e-47	True	4.933124792383392e-05	0.009270024469445994	0.992603696529243	0.992603696529243	False
ReplogleWeissman2022_K562_gwps	MAX	NONZERORATE	0.7612046784338231	3.0371908817940255e-37	True	74824	209	74615	UNIFORM	0.7317864238978591	2.569851587355145e-29	True	0.029418254535964028	5.15622107970738	2.5198336781799184e-07	1.0331318080537664e-05	True
ReplogleWeissman2022_K562_gwps	GATA1	CORRELATION	0.7399395156003719	2.772249419159244e-07	True	74661	46	74615	NONZERORATE	0.6834926535927908	0.00018469409698157908	True	0.05644686200758109	2.1573181486854502	0.030980883874254975	0.3175540597111135	False
ReplogleWeissman2022_K562_gwps	ATR	UNIFORM	0.6822991355625545	1.5894789647849057e-06	True	74689	74	74615	SPECIFICITY	0.6812832902593674	1.505888888439519e-06	True	0.0010158453031871018	0.46829765805701273	0.6395717429725403	0.8194512956835672	False
ReplogleWeissman2022_K562_gwps	RUVBL1	UNIFORM	0.6804489501132267	1.3317526627233032e-05	True	74678	63	74615	SPECIFICITY	0.6794274099105567	1.5382216743732787e-05	True	0.0010215402026699794	0.4237609571177636	0.6717401544849771	0.8345862525419413	False
ReplogleWeissman2022_K562_gwps	MYC	CORRELATION	0.6742022655071545	5.281100767272031e-08	True	74713	98	74615	NONZERORATE	0.6569508511036928	1.6953568327698937e-06	True	0.017251414403461673	0.8714444110351528	0.38351154569773116	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	LIN52	UNIFORM	0.6685152672608278	0.09951314216135795	True	74630	15	74615	SPECIFICITY	0.6440367218387724	0.17721286015198473	False	0.02447854542205541	1.1548941285777525	0.2481337840947354	0.6782323431922768	False
ReplogleWeissman2022_K562_gwps	STAT5B	CORRELATION	0.6606542154488277	1.2846010237382995e-08	True	74741	126	74615	UNIFORM	0.632974666781542	5.397747279071536e-06	True	0.027679548667285725	1.6532652222624116	0.09827689762668534	0.40293528026940995	False
ReplogleWeissman2022_K562_gwps	ESRRA	NONZERORATE	0.6403368336545904	1.5413675363391465e-10	True	74819	204	74615	SPECIFICITY	0.6241716957506047	2.4019323911192992e-08	True	0.01616513790398566	1.7651404036970388	0.07754017167485872	0.3973933798336509	False
ReplogleWeissman2022_K562_gwps	TRRAP	SPECIFICITY	0.6396908894228468	1.328893453394565e-15	True	74923	308	74615	CORRELATION	0.6188990932675178	2.4263648795707955e-11	True	0.020791796155329	1.90080929502371	0.05732699615069971	0.3357724060255268	False
ReplogleWeissman2022_K562_gwps	ATF4	CORRELATION	0.6202203024067234	0.00019451694319267256	True	74718	103	74615	SPECIFICITY	0.5756066903958117	0.05252394630601729	True	0.04461361201091174	1.9505545204948804	0.051110061795642044	0.3357724060255268	False
ReplogleWeissman2022_K562_gwps	SPI1	CORRELATION	0.611560890620633	0.0032142554508347676	True	74697	82	74615	SPECIFICITY	0.5884794792128046	0.039112516978912076	True	0.02308141140782838	0.6615882945664301	0.5082351113402093	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	MYB	CORRELATION	0.603217770188996	1.5335547521652845e-05	True	74796	181	74615	UNIFORM	0.5931024933516915	0.00016566111557292436	True	0.01011527683730451	0.5255631655110102	0.5991917550139714	0.7924794179217041	False
ReplogleWeissman2022_K562_gwps	LIN9	UNIFORM	0.6024564191420723	0.04463071995212282	True	74671	56	74615	NONZERORATE	0.6011619168876423	0.03956854597058534	True	0.0012945022544299523	0.11302141714133278	0.9100135755819904	0.9628002848056977	False
ReplogleWeissman2022_K562_gwps	CTNNB1	NONZERORATE	0.6004020639281646	0.09936587518706344	True	74654	39	74615	CORRELATION	0.5988298908757261	0.12135794151536237	False	0.001572173052438508	0.035958812317206705	0.9713152007077006	0.992603696529243	False
ReplogleWeissman2022_K562_gwps	ATF6	NONZERORATE	0.5947121206445054	0.0019170162935635662	True	74742	127	74615	UNIFORM	0.5720636801723915	0.031019797256197943	True	0.022648440472113895	1.9185986840875464	0.055035142270127464	0.3357724060255268	False
ReplogleWeissman2022_K562_gwps	POLR2I	NONZERORATE	0.5938805231936639	0.005450262471388764	True	74720	105	74615	SPECIFICITY	0.5863291244260218	0.022568732613071477	True	0.0075513987676421035	0.9859387121151701	0.3241631887236419	0.7383717076482955	False
ReplogleWeissman2022_K562_gwps	GTF2F2	NONZERORATE	0.5877238677671062	0.06885533285221936	True	74676	61	74615	CORRELATION	0.5756610710939105	0.13944083311576347	False	0.012062796673195653	0.7642149134546589	0.4447391806715423	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	ARNT	SPECIFICITY	0.5867418338870719	0.028479439835828985	True	74708	93	74615	UNIFORM	0.5852882070614819	0.029299563353892447	True	0.0014536268255900264	0.10568230881697774	0.9158344172542002	0.9628002848056977	False
ReplogleWeissman2022_K562_gwps	SP1	NONZERORATE	0.5854863085667169	0.0003401595679123872	True	74812	197	74615	UNIFORM	0.5627271091433487	0.0201706484592467	True	0.022759199423368237	2.405695567750961	0.016141709689293866	0.22060336575368283	False
ReplogleWeissman2022_K562_gwps	TFDP1	CORRELATION	0.5843423116974013	2.5414639713084835e-06	True	74930	315	74615	UNIFORM	0.5780680721885574	2.6973582631372903e-05	True	0.006274239508843871	0.6311178012425553	0.5279635025367289	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	CARM1	NONZERORATE	0.5822242349436786	0.002986534764221669	True	74770	155	74615	UNIFORM	0.5699894728423109	0.020719069415355316	True	0.012234762101367647	1.110043664856805	0.26698021104191516	0.6841367907949075	False
ReplogleWeissman2022_K562_gwps	NELFE	CORRELATION	0.5819010006763737	0.005288268574368825	True	74754	139	74615	NONZERORATE	0.580310485914023	0.006238252230454528	True	0.0015905147623507254	0.1873896490534151	0.8513551377163989	0.9433935309830366	False
ReplogleWeissman2022_K562_gwps	HIF1A	NONZERORATE	0.5810874422860395	0.002866962984044111	True	74777	162	74615	SPECIFICITY	0.5689101172024623	0.02265132993110521	True	0.012177325083577162	0.7107858739943294	0.477216935535522	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	CTDP1	NONZERORATE	0.579200367194667	0.0201357100042218	True	74728	113	74615	UNIFORM	0.5717396499671766	0.04463071995212282	True	0.007460717227490421	0.9407624188669717	0.346826623711577	0.7484153459039293	False
ReplogleWeissman2022_K562_gwps	YY1	UNIFORM	0.5769328004970973	0.003892905710105352	True	74791	176	74615	NONZERORATE	0.560074899636315	0.0313355604472239	True	0.016857900860782316	1.2746585231956964	0.20243013350711692	0.6384334979839841	False
ReplogleWeissman2022_K562_gwps	CEBPA	SPECIFICITY	0.5716930241908463	0.09366308164902787	True	74703	88	74615	UNIFORM	0.560719724890803	0.17376485158709745	False	0.010973299300043315	0.5833693406055741	0.5596446926280862	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	SUPT5H	NONZERORATE	0.5690164550116957	0.03273861958302971	True	74744	129	74615	UNIFORM	0.5624054643292934	0.06397992010969995	True	0.00661099068240234	0.9957040785560717	0.3193939478531539	0.7383717076482955	False
ReplogleWeissman2022_K562_gwps	NCOA6	UNIFORM	0.5640292156262732	0.003387803217026945	True	74878	263	74615	NONZERORATE	0.5600575985878332	0.005033245675559423	True	0.003971617038439956	0.5809126048216993	0.5612993566440683	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	CREBBP	NONZERORATE	0.5618649201957806	0.04102085058301356	True	74762	147	74615	SPECIFICITY	0.549247133015238	0.1414227376834613	False	0.012617787180542628	0.5657912458040419	0.5715356981984194	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	TFAP2A	NONZERORATE	0.5604670405005743	0.00315470882289597	True	74897	282	74615	CORRELATION	0.5562822013522846	0.0064294940902143854	True	0.00418483914828971	0.22457469719707882	0.8223101508164332	0.9365198939853823	False
ReplogleWeissman2022_K562_gwps	SSRP1	CORRELATION	0.5602406365414649	0.0016623727182604373	True	74929	314	74615	NONZERORATE	0.5331985508625807	0.13556560292897735	False	0.02704208567888422	4.251967527136641	2.1190059150036166e-05	0.0004343962125757414	True
ReplogleWeissman2022_K562_gwps	RAD51	SPECIFICITY	0.5573272786356295	0.022568732613071477	True	74854	239	74615	NONZERORATE	0.5508388528336675	0.03273861958302971	True	0.006488425801961961	0.7964403463125755	0.42577613537597503	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	EPAS1	NONZERORATE	0.5475443240212036	0.054512450115068466	True	74843	228	74615	UNIFORM	0.5354251532133961	0.18855231038493642	False	0.012119170807807444	1.2242572814174213	0.22085518652038916	0.6467901890954253	False
ReplogleWeissman2022_K562_gwps	RBL1	UNIFORM	0.5462011977691014	0.05671678915559751	True	74868	253	74615	NONZERORATE	0.536279541964959	0.1443162568102797	False	0.009921655804142393	1.554489986873274	0.12006758328425046	0.4475246286049335	False
ReplogleWeissman2022_K562_gwps	FOXM1	SPECIFICITY	0.5456712944630924	0.09366308164902787	True	74835	220	74615	UNIFORM	0.5397543145723807	0.16128136391166234	False	0.0059169798907117155	0.6858814913812694	0.4927878425419864	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	E2F3	SPECIFICITY	0.5455563842443156	0.022568732613071477	True	75000	385	74615	CORRELATION	0.5438561585837602	0.016390877726170244	True	0.0017002256605553878	0.2843105176594464	0.7761724266582715	0.9092305569425466	False
ReplogleWeissman2022_K562_gwps	HSF1	NONZERORATE	0.5426117030385609	0.08809129475198038	True	74849	234	74615	UNIFORM	0.5200297996954165	0.49526750067396075	False	0.02258190334314436	1.6713454413720337	0.09465346567718581	0.40293528026940995	False
ReplogleWeissman2022_K562_gwps	ERCC3	NONZERORATE	0.54175353581594	0.06896568320324928	True	74882	267	74615	CORRELATION	0.5385325570136439	0.12135794151536237	False	0.003220978802296104	0.8243256667533558	0.4097545384866157	0.7810987875378399	False
ReplogleWeissman2022_K562_gwps	WT1	CORRELATION	0.5408202437995471	0.08003480342203338	True	74896	281	74615	NONZERORATE	0.5018541919695481	0.787374778840435	False	0.038966051829999016	1.402339932815169	0.16081376115368973	0.5494470172751066	False
ReplogleWeissman2022_K562_gwps	E2F6	NONZERORATE	0.5407137780959804	0.057007884435130385	True	74919	304	74615	UNIFORM	0.5384271276764584	0.08929772170116543	True	0.0022866504195220294	0.3649925556880709	0.7151169631868932	0.8623469261959595	False
ReplogleWeissman2022_rpe1	RUVBL2	CORRELATION	0.9289611262011157	3.3418728076675004e-29	True	11473	60	11413	NONZERORATE	0.8986229153888841	1.2831396922701955e-25	True	0.030338210812231647	3.5295303633596022	0.00041629793149183694	0.004283530866990734	True
ReplogleWeissman2022_rpe1	TRRAP	SPECIFICITY	0.9212685095943223	1.7315707456233164e-08	True	11429	16	11413	NONZERORATE	0.9108308507841936	3.567242381751339e-08	True	0.010437658810128703	1.604951486061078	0.10850448161140579	0.24152609468836778	False
ReplogleWeissman2022_rpe1	RUVBL1	NONZERORATE	0.8933735277378492	1.1762505547217384e-44	True	11524	111	11413	CORRELATION	0.8919905623664494	2.171771720483574e-44	True	0.0013829653713998136	0.4381428014737263	0.6612827690281569	0.8168787146818408	False
ReplogleWeissman2022_rpe1	CDK7	UNIFORM	0.8452787756651772	0.037108751215820725	True	11416	3	11413	SPECIFICITY	0.8387365285201086	0.043520728288501405	True	0.006542247145068569	1.2699908377387406	0.20408789383643622	0.37816286210869066	False
ReplogleWeissman2022_rpe1	MYC	NONZERORATE	0.840845506653979	1.56456479438695e-26	True	11499	86	11413	UNIFORM	0.8099892207784268	3.7692469753857225e-22	True	0.030856285875552114	3.2642504380885478	0.0010975410500466722	0.006285916922994577	True
ReplogleWeissman2022_rpe1	NPM1	CORRELATION	0.8265829052549214	5.275531435375041e-13	True	11456	43	11413	SPECIFICITY	0.38635868114492045	0.997037330607116	False	0.44022422411000095	8.905464514912964	5.316295881568024e-19	3.3492664053878555e-17	True
ReplogleWeissman2022_rpe1	POLR2K	CORRELATION	0.8180517830544116	1.6958172020904403e-06	True	11433	20	11413	SPECIFICITY	0.8089437483571367	4.245595116467652e-06	True	0.009108034697274947	0.24449717899636456	0.8068457865251079	0.897077776492082	False
ReplogleWeissman2022_rpe1	SRF	SPECIFICITY	0.8132471281594857	9.103008239017156e-25	True	11508	95	11413	NONZERORATE	0.7600178927999925	1.449385030159255e-17	True	0.0532292353594932	2.4658124808152175	0.013670287934516674	0.05066047881615003	True
ReplogleWeissman2022_rpe1	BRCA1	CORRELATION	0.8090898849682693	9.242649218144268e-05	True	11427	14	11413	SPECIFICITY	0.49608842047289436	0.6256706568784203	False	0.3130014644953749	2.91247776955077	0.0035857372258298716	0.015060096348485461	True
ReplogleWeissman2022_rpe1	SUPT5H	NONZERORATE	0.8063298744539436	0.005689395759979157	True	11420	7	11413	UNIFORM	0.7994079433227772	0.006742653107124164	True	0.006921931131166348	0.1928616739564115	0.8470673012199801	0.9044955928281143	False
ReplogleWeissman2022_rpe1	POLR2C	CORRELATION	0.7841496539034435	4.9725301990851165e-05	True	11431	18	11413	SPECIFICITY	0.7521977861502964	0.00037585925333607736	True	0.03195186775314707	1.8003075529783734	0.07181208895352598	0.1885067335030057	False
ReplogleWeissman2022_rpe1	SUPT4H1	UNIFORM	0.7821398843424165	0.00017221640323212395	True	11429	16	11413	SPECIFICITY	0.7807817839306054	0.00021271959453958786	True	0.0013581004118111695	0.6142750454038141	0.5390335898782106	0.7806939207721941	False
ReplogleWeissman2022_rpe1	MAX	NONZERORATE	0.7738896257645294	8.820811876078818e-18	True	11500	87	11413	UNIFORM	0.744860418296941	1.801634118094431e-14	True	0.029029207467588303	3.1151291230612355	0.0018386440391292053	0.009035207560935546	True
ReplogleWeissman2022_rpe1	NELFE	CORRELATION	0.7731368593367	7.574349314543447e-17	True	11495	82	11413	UNIFORM	0.7641740377361717	1.0699166458256112e-15	True	0.008962821600528303	0.6583274825923419	0.5103277220420819	0.7654915830631228	False
ReplogleWeissman2022_rpe1	SUPT16H	CORRELATION	0.7719403463080516	8.893795613596558e-07	True	11442	29	11413	NONZERORATE	0.697472936185898	0.00039793206087870674	True	0.07446741012215363	3.1110224079722717	0.0018644079093993985	0.009035207560935546	True
ReplogleWeissman2022_rpe1	SSRP1	CORRELATION	0.7668119688075001	0.008750063080643904	True	11421	8	11413	UNIFORM	0.5366358538508718	0.5084033482992326	False	0.23017611495662837	2.339737276694576	0.019297309293266434	0.06754058252643252	True
ReplogleWeissman2022_rpe1	ATR	CORRELATION	0.7606509837395387	6.9546297393893085e-28	True	11568	155	11413	NONZERORATE	0.7520411076220382	3.474575400953025e-26	True	0.008609876117500415	1.5929175952608479	0.11117867850734389	0.24152609468836778	False
ReplogleWeissman2022_rpe1	MNAT1	CORRELATION	0.7562758882264757	1.731664715448945e-13	True	11486	73	11413	UNIFORM	0.7365687290028554	1.1712333617032525e-11	True	0.01970715922362032	3.0333111104384907	0.0024188608725046338	0.010884873926270853	True
ReplogleWeissman2022_rpe1	ELL	NONZERORATE	0.7528388145311402	1.859157884245031e-27	True	11577	164	11413	SPECIFICITY	0.7496935992973353	8.719517623716818e-27	True	0.0031452152338049544	0.40554192843554593	0.6850792050406236	0.8190019032299999	False
ReplogleWeissman2022_rpe1	GTF2H4	CORRELATION	0.7502409532988698	3.4671155694213264e-10	True	11469	56	11413	UNIFORM	0.7231618705486225	2.158523433521763e-08	True	0.027079082750247285	3.308913261480368	0.0009365884825769317	0.0061808406363340306	True
ReplogleWeissman2022_rpe1	NELFCD	CORRELATION	0.7432322452803484	7.574349314543447e-17	True	11517	104	11413	NONZERORATE	0.6912250874508826	6.532159068808479e-11	True	0.052007157829465744	1.9679738857158136	0.049071042491667244	0.14052162168068347	False
ReplogleWeissman2022_rpe1	NELFA	NONZERORATE	0.7307296335487871	2.597882530506812e-08	True	11465	52	11413	CORRELATION	0.7262357702754618	4.223019394565481e-08	True	0.004493863273325238	0.5194339762684345	0.603458143202083	0.8168787146818408	False
ReplogleWeissman2022_rpe1	CCNH	CORRELATION	0.7278308832881574	1.8768098057020333e-09	True	11475	62	11413	NONZERORATE	0.7219858226188021	4.85724168689913e-09	True	0.0058450606693553064	0.7254713854851609	0.46816289319036997	0.7373565567748327	False
ReplogleWeissman2022_rpe1	POLR2I	CORRELATION	0.7252561632830365	2.337981753100574e-19	True	11555	142	11413	UNIFORM	0.6799766883082425	6.675141594529073e-13	True	0.04527947497479401	3.4581292174025	0.0005439404275543789	0.004283530866990734	True
ReplogleWeissman2022_rpe1	GTF2F2	CORRELATION	0.7219312748045441	5.947318179085526e-09	True	11474	61	11413	UNIFORM	0.7187970864401108	1.0354549200586723e-08	True	0.0031341883644333546	0.4002103376713861	0.6890016011299999	0.8190019032299999	False
ReplogleWeissman2022_rpe1	YBX1	CORRELATION	0.7060309326629947	0.00017692127209473958	True	11442	29	11413	NONZERORATE	0.39896427848460764	0.9999999948166662	False	0.307066654178387	3.478785625337306	0.000503691347128157	0.004283530866990734	True
ReplogleWeissman2022_rpe1	NELFB	CORRELATION	0.7060236814038439	7.574349314543447e-17	True	11558	145	11413	NONZERORATE	0.7015424032485641	3.1476286821141965e-16	True	0.0044812781552797665	0.44101899535723227	0.659199245346658	0.8168787146818408	False
ReplogleWeissman2022_rpe1	CHEK1	CORRELATION	0.7028874568872816	4.631907162216601e-07	True	11468	55	11413	NONZERORATE	0.6596385302247039	7.884577142790563e-05	True	0.043248926662577736	2.0724156147199726	0.03822669840241747	0.11468009520725242	False
ReplogleWeissman2022_rpe1	GTF2H1	CORRELATION	0.7027351081638207	0.0022696898064132384	True	11432	19	11413	NONZERORATE	0.7010565052779149	0.0029760473570377846	True	0.0016786028859058222	0.09123164778452705	0.9273085285073792	0.9422651176768532	False
ReplogleWeissman2022_rpe1	POLR2H	SPECIFICITY	0.7000905400274541	0.008302607789333484	True	11428	15	11413	UNIFORM	0.6924033996319986	0.0104436849212182	True	0.007687140395455483	2.1446098397119067	0.031984054920156324	0.10074977299849243	False
ReplogleWeissman2022_rpe1	POLR2B	CORRELATION	0.6996140937679762	0.0011132032774111241	True	11436	23	11413	SPECIFICITY	0.688334050796384	0.002387554846832775	True	0.011280042971592241	1.047140585824505	0.29503474298880494	0.5023564542782354	False
ReplogleWeissman2022_rpe1	ERCC3	NONZERORATE	0.698240755202877	0.0013726519048775088	True	11436	23	11413	CORRELATION	0.6974331330786022	0.0011940406991615001	True	0.000807622124274765	0.10123479800213765	0.9193640737918009	0.9422651176768532	False
ReplogleWeissman2022_rpe1	RBMX	CORRELATION	0.697226359804122	0.0005215766665031472	True	11440	27	11413	SPECIFICITY	0.6054856223085435	0.05724701864009516	True	0.09174073749557843	1.6903433682706048	0.09096228268336141	0.22658768522127565	False
ReplogleWeissman2022_rpe1	GTF2H2	NONZERORATE	0.684917847306085	2.80501402037273e-05	True	11459	46	11413	UNIFORM	0.6779902018674356	6.061049557644073e-05	True	0.006927645438649321	0.5675754480974595	0.5703232823108405	0.7984525952351766	False
ReplogleWeissman2022_rpe1	NFYB	NONZERORATE	0.6781296478477242	1.0817129623405132e-07	True	11492	79	11413	CORRELATION	0.602466430131307	0.0018524559539552816	True	0.07566321771641726	4.16808283323936	3.071723154989201e-05	0.0005717679314243647	True
ReplogleWeissman2022_rpe1	NRF1	UNIFORM	0.6772746735351445	1.735651692938363e-05	True	11466	53	11413	SPECIFICITY	0.6411969799417744	0.0006229018079068928	True	0.0360776935933701	1.5340306988016659	0.12502210064373248	0.2625464113518382	False
ReplogleWeissman2022_rpe1	CTDP1	NONZERORATE	0.670234027195387	0.007151898409155175	True	11434	21	11413	UNIFORM	0.6665790472852595	0.008915923140297483	True	0.0036549799101275315	0.2199871947223228	0.8258811275641389	0.897077776492082	False
ReplogleWeissman2022_rpe1	DNMT1	CORRELATION	0.6693964276326494	1.976805419907899e-09	True	11525	112	11413	UNIFORM	0.5476078344244032	0.07804814406343877	True	0.1217885932082462	3.295895270215944	0.000981085815291116	0.0061808406363340306	True
ReplogleWeissman2022_rpe1	POLR2E	CORRELATION	0.6574627136790951	1.6958172020904403e-06	True	11495	82	11413	NONZERORATE	0.6536469964717171	3.4486779849322443e-06	True	0.0038157172073780554	0.11872875367396014	0.9054902555306582	0.9422651176768532	False
ReplogleWeissman2022_rpe1	GTF2H3	CORRELATION	0.6446781846326227	7.492697069958906e-05	True	11479	66	11413	UNIFORM	0.6270627062706271	0.0005536245305100468	True	0.017615478361995618	2.661399697646252	0.007781652174038685	0.030640255435277326	True
ReplogleWeissman2022_rpe1	HDAC3	UNIFORM	0.644523714408339	0.0002162634180681417	True	11472	59	11413	NONZERORATE	0.604893022675599	0.005978979164839968	True	0.03963069173274003	1.593056777435678	0.1111474544693723	0.24152609468836778	False
ReplogleWeissman2022_rpe1	NF1	SPECIFICITY	0.6366723271568624	0.00033295174339837585	True	11476	63	11413	NONZERORATE	0.6275487852198621	0.0006947178030336821	True	0.009123541937000268	0.3128515974309944	0.7543934124917449	0.864123363399635	False
