Dataset	TF	Weight	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
ReplogleWeissman2022_K562_essential	ASF1B	SPECIFICITY	283	10646	1587752.0	0.526998975709784	0.473001024290216	0.02417614949004029	0.025894409369567207	0.9336435963839235	0.940184744056398	0.9987173287276553	False	0.05706747289807523	0.06167888679859164
ReplogleWeissman2022_K562_essential	MCM5	SPECIFICITY	88	10646	517284.0	0.5521536044267586	0.44784639557324135	0.006874623952218048	0.008198248555990311	0.8385478807171424	0.9547462221728372	0.9987173287276553	False	0.07077761595159823	0.046309709760132295
ReplogleWeissman2022_K562_essential	NELFCD	SPECIFICITY	199	10646	1137746.5	0.5370391786095611	0.4629608213904389	0.01761121482445854	0.01834946980175196	0.9597669586495118	0.9635331630739787	0.9987173287276553	False	0.18512800365605403	0.037148372338649455
ReplogleWeissman2022_K562_essential	NFYC	SPECIFICITY	21	10646	139534.0	0.6241288925865293	0.37587110741347074	0.0015484378757469894	0.0019686884784850473	0.7865327057425303	0.9754940244834893	0.9987173287276553	False	0.6930805972225514	0.024811244531285397
ReplogleWeissman2022_K562_essential	DNMT1	SPECIFICITY	170	10646	985489.0	0.5445232122531523	0.4554767877468478	0.013646237205283133	0.015717455621301776	0.8682217741902492	0.9769788572037044	0.9987173287276553	False	0.2414004890273067	0.02329026770196391
ReplogleWeissman2022_K562_essential	GTF2H1	SPECIFICITY	403	10646	2292378.5	0.5343118654054763	0.46568813459452385	0.03789234550180773	0.0364738890397321	1.0388896413138302	0.9904116419693005	0.9987173287276553	False	0.25636857135405694	0.009634622305363076
ReplogleWeissman2022_K562_essential	MNAT1	SPECIFICITY	83	10646	517257.0	0.5853853135631008	0.41461468643689925	0.0064212532413604195	0.007736042501631094	0.830043687066939	0.9963644479051218	0.9987173287276553	False	0.6550802774050352	0.0036421767755171037
ReplogleWeissman2022_K562_essential	ERCC3	SPECIFICITY	163	10646	976132.0	0.5625154872534861	0.4374845127465139	0.013279996601447784	0.015080025904338977	0.880634866656743	0.9969635034551991	0.9987173287276553	False	0.29016995786441224	0.0030411160542205603
ReplogleWeissman2022_K562_essential	STAT5A	SPECIFICITY	203	10646	1213868.0	0.5616800037757885	0.43831999622421147	0.01600698109182943	0.01871140197253203	0.8554666889914162	0.9987173287276553	0.9987173287276553	False	0.3342010776016771	0.0012834945992549873
ReplogleWeissman2022_K562_essential	RUVBL1	UNIFORM	191	10646	350830.0	0.1725348753261801	0.82746512467382	0.1392169729677526	0.017624803912521917	7.898923225400705	9.617659627213942e-55	7.405597912954735e-53	True	-3.934896715437202	124.37857916158715
ReplogleWeissman2022_K562_essential	MAX	UNIFORM	180	10646	415529.0	0.21684148454296867	0.7831585154570313	0.0761476541045169	0.01662663957140218	4.579858351863889	3.196534507708026e-39	1.23066578546759e-37	True	-2.7304648426739933	88.63875137013511
ReplogleWeissman2022_K562_essential	CHEK1	UNIFORM	292	10646	1227537.0	0.3948801273357541	0.6051198726642459	0.04863095013709883	0.02669592247211556	1.8216620979437912	4.161504843533097e-10	1.0681195765068281e-08	True	-0.6604941157588202	21.599974179845955
ReplogleWeissman2022_K562_essential	TRRAP	UNIFORM	404	10646	1799603.0	0.4184165762997491	0.581583423700251	0.05551791338686558	0.03656108597285068	1.5184973834773878	1.2348975648859245e-08	2.3771778124054045e-07	True	-0.5890195482375954	18.209692720724625
ReplogleWeissman2022_K562_essential	NRF1	UNIFORM	69	10646	242992.0	0.33079308551623116	0.6692069144837688	0.012390905742098689	0.006439570695286981	1.9241819569070644	6.081030781345229e-07	7.850752672413988e-06	True	-0.8107933265234648	14.312921432944451
ReplogleWeissman2022_K562_essential	MYBL2	UNIFORM	103	10646	396204.0	0.36132263542166343	0.6386773645783366	0.014292777818520331	0.009582286724346451	1.4915831919541265	6.117469614868042e-07	7.850752672413988e-06	True	-0.8042993971384531	14.306947101555778
ReplogleWeissman2022_K562_essential	SUPT5H	UNIFORM	340	10646	1553473.0	0.4291788686167685	0.5708211313832314	0.07175904563959136	0.030948479883488075	2.318661398225149	4.235230351914227e-06	4.658753387105649e-05	True	-0.4893332954039789	12.372072838915804
ReplogleWeissman2022_K562_essential	POLR2I	UNIFORM	209	10646	942156.0	0.42343823454593993	0.57656176545406	0.03551807896238042	0.019253800092123446	1.8447308475437294	7.324902689768483e-05	0.0007050218838902165	True	-0.38750632022783854	9.521645594828584
ReplogleWeissman2022_K562_essential	TFDP1	UNIFORM	163	10646	723399.0	0.4168730673348324	0.5831269326651676	0.018109822901689346	0.015080025904338977	1.2009145751187738	0.00013192801990323419	0.0011287175036165593	True	-0.5185462376591513	8.93325408787345
ReplogleWeissman2022_K562_essential	RUVBL2	UNIFORM	14	10646	37545.0	0.2519054775770913	0.7480945224229085	0.010059846908610235	0.0013133208255159475	7.659854860413222	0.0006559448340745713	0.0050507752223742	True	-3.0129933074840016	7.329433866954837
ReplogleWeissman2022_K562_essential	NELFA	UNIFORM	87	10646	374204.0	0.4040198574393059	0.5959801425606941	0.011615035696369	0.008105841796329078	1.432921587691132	0.0010059863265240224	0.007041904285668157	True	-0.3949976994404892	6.901786799321392
ReplogleWeissman2022_K562_essential	CDK9	UNIFORM	135	10646	616993.0	0.42929912817194427	0.5707008718280557	0.015294859186603265	0.012522029496336146	1.2214361251168133	0.0023446429976397114	0.015044792568188149	True	-0.37350677349533495	6.055622128486041
ReplogleWeissman2022_K562_essential	MYC	UNIFORM	73	10646	316839.0	0.407689298701165	0.592310701298835	0.013803863531230063	0.006810336785147868	2.02689881083911	0.0032377180733617656	0.01917725320375815	True	-1.1686852401019185	5.732886495657627
ReplogleWeissman2022_K562_essential	MED1	UNIFORM	238	10646	1155304.0	0.4559664181284011	0.5440335818715989	0.033521717000688	0.021866960676221976	1.5329847388045723	0.009976388531187494	0.05487013692153122	True	-0.2778906189917324	4.607534124772234
ReplogleWeissman2022_K562_essential	ATF4	UNIFORM	72	10646	327127.0	0.4267734882167533	0.5732265117832467	0.008957031589481315	0.006717671207314798	1.33335367466751	0.015974419869462932	0.08200202199657639	True	-0.6046302301070243	4.13676659427854
ReplogleWeissman2022_K562_essential	POLR2A	UNIFORM	382	10646	1914319.0	0.470721987856708	0.5292780121432921	0.04172445696871381	0.034639100471527025	1.2045479357355389	0.02573477494254487	0.12336344611469795	False	-0.14280872846461912	3.6599120911052885
ReplogleWeissman2022_K562_essential	SUPT16H	UNIFORM	90	10646	422763.0	0.44123301396455633	0.5587669860354437	0.011953971898198724	0.00838301043219076	1.4259760255451277	0.027236085505842403	0.12336344611469795	False	-0.47302567954125524	3.6032125119243417
ReplogleWeissman2022_K562_essential	CDK7	UNIFORM	17	10646	66961.0	0.3699870705374015	0.6300129294625985	0.0024020787843497065	0.0015942980399512331	1.5066685927953483	0.03177314600508702	0.13591845791065005	False	-0.5499060661177944	3.4491338112064827
ReplogleWeissman2022_K562_essential	POLR2F	UNIFORM	310	10646	1562207.5	0.47335891717622247	0.5266410828237775	0.03458833021688463	0.028294998174516247	1.2224185350199612	0.05461624565273423	0.22133952185581765	False	-0.14743543206812817	2.907423901059988
ReplogleWeissman2022_K562_essential	ATR	UNIFORM	138	10646	681534.0	0.46389744259938415	0.5361025574006157	0.01465187785736506	0.01279673590504451	1.144969933433513	0.07219345479695433	0.271131786135645	False	-0.2630287933499619	2.628405890974455
ReplogleWeissman2022_K562_essential	HSF1	UNIFORM	128	10646	630727.0	0.4628550335806876	0.5371449664193124	0.013478496183629469	0.011880452942268424	1.1345102959564366	0.07394503258244862	0.271131786135645	False	-0.18608776050336198	2.6044332647326462
ReplogleWeissman2022_K562_essential	RBMX	UNIFORM	143	10646	710174.0	0.4664899256295086	0.5335100743704915	0.016396282018234752	0.01325424043006766	1.2370593475156275	0.08397138607550159	0.29389985126425555	False	-0.26553130677130204	2.477279180128789
ReplogleWeissman2022_K562_essential	GATA1	UNIFORM	105	10646	516124.0	0.46171958168952343	0.5382804183104766	0.05010597844926157	0.00976653334573528	5.13037499340963	0.08817332515173931	0.2951889581166925	False	-0.41134227659332845	2.4284507976336807
ReplogleWeissman2022_K562_essential	RAD51	UNIFORM	237	10646	1200505.0	0.47580517949730133	0.5241948205026987	0.022403363532968793	0.02177708352476339	1.0287586722755249	0.10090454845937968	0.3145854025326918	False	-0.0944575035802268	2.293580273754754
ReplogleWeissman2022_K562_essential	POLR2E	UNIFORM	217	10646	1097034.5	0.47486929601217565	0.5251307039878244	0.02428409266844995	0.01997606554358833	1.2156594408173815	0.10213811770541942	0.3145854025326918	False	-0.19157911651373463	2.281429286506763
ReplogleWeissman2022_K562_essential	RBBP4	UNIFORM	89	10646	439069.0	0.4634002959385495	0.5365997040614505	0.009505418893966834	0.008290638099673963	1.1465244025475727	0.11681754254208276	0.3459596452207836	False	-0.18893146140941883	2.1471420268685653
ReplogleWeissman2022_K562_essential	SSRP1	UNIFORM	534	10646	2764216.0	0.48623280639947764	0.5137671936005224	0.05498307375369134	0.04776386404293381	1.1511437538694178	0.14110510329486808	0.388261376497554	False	-0.0767225880019175	1.9582502528478016
ReplogleWeissman2022_K562_essential	LIN52	UNIFORM	12	10646	52424.0	0.4103575677875885	0.5896424322124115	0.0016135555207381072	0.001125914805779696	1.4331062283355622	0.14118595509001963	0.388261376497554	False	-0.31611048611882825	1.9576774270712791
ReplogleWeissman2022_K562_essential	VHL	UNIFORM	160	10646	812739.0	0.4771387140710126	0.5228612859289874	0.01675037746630234	0.014806588932074774	1.1312786181303942	0.16005517119211204	0.42497407523422853	False	-0.1253104669565943	1.832236703234346
ReplogleWeissman2022_K562_essential	POLR2K	UNIFORM	13	10646	58643.0	0.42372722149164005	0.57627277850836	0.0019386772556401598	0.0012196266066235107	1.5895662206052663	0.17055459644384197	0.4311271346121397	False	-0.21643681367838247	1.7686998197691717
ReplogleWeissman2022_K562_essential	YY1	UNIFORM	82	10646	410220.0	0.46991197884926433	0.5300880211507356	0.009400390018210558	0.0076435495898583145	1.2298461477483276	0.1735706645841082	0.4311271346121397	False	-0.09945447749142652	1.7511704738455276
ReplogleWeissman2022_K562_essential	LIN54	UNIFORM	303	10646	1565812.0	0.4854120204430738	0.5145879795569261	0.028356323156519144	0.027673760160745273	1.0246646278571885	0.19287822370577706	0.464113225792026	False	-0.07640717746149032	1.6456962544746414
ReplogleWeissman2022_K562_essential	TGS1	UNIFORM	160	10646	820960.0	0.48196505729851585	0.5180349427014841	0.01632835646177395	0.014806588932074774	1.1027763745370582	0.2164231751995941	0.5049874087990529	False	-0.06679974654570796	1.5305196434759976
ReplogleWeissman2022_K562_essential	POLR2L	UNIFORM	60	10646	303853.5	0.4756927484501221	0.5243072515498779	0.006698091605179393	0.005604334018307491	1.1951628120841764	0.25773291652563945	0.5836892521315953	False	-0.25500441932508366	1.3558314375226057
ReplogleWeissman2022_K562_essential	POLR2D	UNIFORM	246	10646	1279330.0	0.48849600369007634	0.5115039963099236	0.02484827256296877	0.022585383767903047	1.1001926209587636	0.26832014516355507	0.5903043193598212	False	-0.06182732349979522	1.3155744398983094
ReplogleWeissman2022_K562_essential	RAD51D	UNIFORM	142	10646	734351.5	0.485768310785245	0.5142316892147549	0.014183256119832375	0.013162773451983686	1.0775279367658568	0.2797588214059572	0.5983730346738529	False	-0.07662191210535482	1.2738273991113656
ReplogleWeissman2022_K562_essential	GTF2H4	UNIFORM	115	10646	594888.0	0.4859044834148772	0.5140955165851228	0.012574544696119594	0.010686739150636558	1.1766493519560257	0.30125974784411025	0.6033608172719339	False	-0.13318178223052596	1.199782436712033
ReplogleWeissman2022_K562_essential	POLR2H	UNIFORM	73	10646	374985.5	0.48250870479361985	0.5174912952063802	0.008938719464686776	0.006810336785147868	1.312522382766816	0.3029669399837872	0.6033608172719339	False	0.13283962534137056	1.1941315883899826
ReplogleWeissman2022_K562_essential	CTDP1	UNIFORM	111	10646	574306.0	0.48599736313431596	0.514002636865684	0.012415655028498505	0.01031886213628335	1.2032000102843101	0.3055983360208496	0.6033608172719339	False	-0.12764933865996742	1.1854836666625483
ReplogleWeissman2022_K562_essential	NANOG	UNIFORM	125	10646	648687.0	0.4874597031749014	0.5125402968250986	0.01270797301030234	0.011605236282610714	1.095020618351732	0.3146116647319868	0.6056274546090746	False	-0.04952820251386522	1.1564162110669876
ReplogleWeissman2022_K562_essential	GTF2F2	UNIFORM	58	10646	299845.0	0.48560411227788325	0.5143958877221168	0.005825406568011945	0.005418535127055307	1.075088825931032	0.35244779121330616	0.6597635599405393	False	-0.0881240175677442	1.0428527777323617
ReplogleWeissman2022_K562_essential	ACTL6A	UNIFORM	53	10646	274560.0	0.48660317100230754	0.5133968289976925	0.005248131174608493	0.004953733993831199	1.0594293478704957	0.3680662634101385	0.6597635599405393	False	-0.013569909298322136	0.9994922934082062
ReplogleWeissman2022_K562_essential	GTF2H2	UNIFORM	155	10646	812821.0	0.49257997854714475	0.5074200214528553	0.01756786018768527	0.01435052309971299	1.224196502497991	0.3753651798464487	0.6597635599405393	False	-0.1395137003106134	0.9798559139360671
ReplogleWeissman2022_K562_essential	GTF2H3	UNIFORM	76	10646	396122.0	0.48958590822349884	0.5104140917765012	0.007021309749586211	0.007088229807871666	0.9905589886192546	0.377007748537451	0.6597635599405393	False	-0.045062684120085544	0.975489538595602
ReplogleWeissman2022_K562_essential	CCND1	UNIFORM	146	10646	766951.5	0.4934334459659426	0.5065665540340574	0.014483957353972537	0.013528539659006671	1.0706223819456961	0.39243985154706584	0.6715081904249793	False	0.06954007714701219	0.9353719979688812
ReplogleWeissman2022_K562_essential	NELFE	UNIFORM	73	10646	382124.0	0.4916940956665183	0.5083059043334817	0.00768230167533041	0.006810336785147868	1.1280355021625572	0.40324233706875073	0.6749926077020393	False	-0.1331941719093549	0.9082175650866992
ReplogleWeissman2022_K562_essential	USF2	UNIFORM	184	10646	972235.0	0.49632593176453293	0.5036740682354671	0.017461436628457786	0.01698984302862419	1.0277573841641188	0.43205312317902334	0.7078317124422298	False	-0.02799485692053317	0.8392067279764437
ReplogleWeissman2022_K562_essential	HDAC3	UNIFORM	59	10646	311668.0	0.4961965503077467	0.5038034496922533	0.00578053708116629	0.005511443250817375	1.0488245670150023	0.4598151234042479	0.7376200937943144	False	0.008981372284525455	0.7769307759276548
ReplogleWeissman2022_K562_essential	NPM1	UNIFORM	27	10646	143252.0	0.498368366487848	0.501631633512152	0.0027189624805592522	0.002529747962147475	1.074795798333663	0.4883128279469413	0.7673487296309078	False	0.018322772897731432	0.7167990376330456
ReplogleWeissman2022_K562_essential	CDC6	UNIFORM	187	10646	997592.0	0.5011005614822569	0.4988994385177431	0.017128928298943913	0.017262069602141605	0.9922870602270556	0.5206130916574933	0.780874907536181	False	0.02460850315093358	0.6527481394895045
ReplogleWeissman2022_K562_essential	NELFB	UNIFORM	136	10646	726307.5	0.5016434645434352	0.49835653545656466	0.014312542891729783	0.012613615284733816	1.1346899813134597	0.5263045182800863	0.780874907536181	False	0.055067595682709136	0.641875301669541
ReplogleWeissman2022_K562_essential	CCNK	UNIFORM	320	10646	1707187.0	0.5011233679316175	0.4988766320683825	0.02982825482663855	0.029181105234360752	1.0221770075903698	0.5273440934010574	0.780874907536181	False	-0.04440875705480795	0.6399020148511918
ReplogleWeissman2022_K562_essential	POLR2C	UNIFORM	151	10646	810290.0	0.5040540052975155	0.49594599470248435	0.027364313789146617	0.01398536630545522	1.956639046234543	0.5680310288803534	0.8190456366864579	False	-0.11343327424951276	0.5655792334425762
ReplogleWeissman2022_K562_essential	GABPA	UNIFORM	109	10646	586256.0	0.5052127947439449	0.49478720525605513	0.010751110261588738	0.010134821013482101	1.0608090904897878	0.5743956413125809	0.8190456366864579	False	0.007104310595407504	0.5544368495210275
ReplogleWeissman2022_K562_essential	ELL	UNIFORM	83	10646	449926.0	0.5091860962542637	0.4908139037457363	0.007893541997391196	0.007736042501631094	1.020359181807351	0.6136286119056553	0.8428017988078571	False	0.02479860793340353	0.48836540044376536
ReplogleWeissman2022_K562_essential	HDAC7	UNIFORM	169	10646	912049.0	0.5069265118326521	0.49307348816734786	0.01487965852246176	0.015626444752658345	0.9522101001208517	0.6215223822746706	0.8428017988078571	False	-0.006215012520466624	0.47558335536580354
ReplogleWeissman2022_K562_essential	ASF1B	UNIFORM	283	10646	1522910.0	0.505476932227569	0.494523067772431	0.025100944603325348	0.025894409369567207	0.9693576804584548	0.6238922406759462	0.8428017988078571	False	-0.031867121564526084	0.471777616750001
ReplogleWeissman2022_K562_essential	POLR2B	UNIFORM	273	10646	1470994.0	0.5061296646868693	0.49387033531313074	0.02722097884095663	0.025002289586958514	1.0887394430930601	0.6354864064660015	0.8436629878945192	False	0.14711654339704766	0.4533645788788052
ReplogleWeissman2022_K562_essential	YBX1	UNIFORM	83	10646	455849.0	0.5158892190969401	0.48411078090306	0.007357908083361386	0.007736042501631094	0.9511204316431844	0.6912886610863954	0.9021902865025838	False	0.20272533651929855	0.3691977984706657
ReplogleWeissman2022_K562_essential	NFYB	UNIFORM	28	10646	159344.0	0.5345535546550012	0.4654464453449988	0.0024315603923113147	0.0026231965523702454	0.9269455581261061	0.7364852183395589	0.9451560302024339	False	0.13377163822932336	0.30586611342402514
ReplogleWeissman2022_K562_essential	SUPT4H1	UNIFORM	73	10646	411016.0	0.5288705771541952	0.4711294228458047	0.007024946662897547	0.006810336785147868	1.0315123736931344	0.8027697532032432	0.999916392618105	False	0.25225845892527604	0.21968733939748486
ReplogleWeissman2022_K562_essential	NFYC	UNIFORM	21	10646	124472.0	0.55675728867538	0.44324271132462	0.0019175828740819862	0.0019686884784850473	0.9740407865634546	0.8159664762483729	0.999916392618105	False	0.337045643730467	0.20338200789091554
ReplogleWeissman2022_K562_essential	POLR2G	UNIFORM	110	10646	617449.0	0.5272565026557137	0.47274349734428645	0.010240299448597655	0.010226850130159911	1.001315098810149	0.83772993927659	0.999916392618105	False	0.2982974830067484	0.17705949860595918
ReplogleWeissman2022_K562_essential	MCM5	UNIFORM	88	10646	497492.0	0.5310274452205694	0.4689725547794306	0.0071909042090096895	0.008198248555990311	0.8771268838580683	0.8430448779721444	0.999916392618105	False	0.15994017787940132	0.17073508636862758
ReplogleWeissman2022_K562_essential	BRCA1	UNIFORM	104	10646	586313.0	0.5295533533721586	0.4704466466278414	0.009192733576759475	0.009674418604651163	0.9502104418285034	0.8505831385851322	0.999916392618105	False	0.23982560466182834	0.16183311932506755
ReplogleWeissman2022_K562_essential	CCNH	UNIFORM	73	10646	421148.0	0.541907823119623	0.45809217688037696	0.006648697788849174	0.006810336785147868	0.9762656383380041	0.8917873397361271	0.999916392618105	False	0.24096059731047953	0.11452758319349077
ReplogleWeissman2022_K562_essential	E2F6	UNIFORM	150	10646	852229.0	0.5336771244285804	0.4663228755714196	0.012361578946820634	0.013894034827713968	0.8897040420658371	0.922019329322643	0.999916392618105	False	0.2344694302066841	0.08118909108711542
ReplogleWeissman2022_K562_essential	KAT5	UNIFORM	118	10646	676743.0	0.5387103296535343	0.4612896703464658	0.009741677994833763	0.010962467484206614	0.888639168952463	0.9262756631667602	0.999916392618105	False	0.21349479152925882	0.07658339623284095
ReplogleWeissman2022_K562_essential	GTF2F1	UNIFORM	41	10646	251187.5	0.5754766475900717	0.42452335240992833	0.0035046515673784738	0.003836436792364555	0.9135173487944817	0.9526278919465959	0.999916392618105	False	0.3414035507492357	0.04853091123445278
ReplogleWeissman2022_K562_essential	ERCC2	UNIFORM	115	10646	667860.5	0.5455084171233939	0.454491582876606	0.012394721690227364	0.010686739150636558	1.1598226096394493	0.9536614596570167	0.999916392618105	False	0.19604555704533239	0.04744653460418945
ReplogleWeissman2022_K562_essential	NELFCD	UNIFORM	199	10646	1143700.5	0.5398495860856036	0.4601504139143963	0.017448495390496116	0.01834946980175196	0.9508991583413586	0.9731538089428283	0.999916392618105	False	0.21298465818413437	0.02721313226655392
ReplogleWeissman2022_K562_essential	ZBTB17	UNIFORM	159	10646	933485.5	0.5514726646084336	0.4485273353915664	0.013295906514204796	0.014715409532623786	0.9035362885910869	0.9871848353846788	0.999916392618105	False	0.18249289705473448	0.012897987188181439
ReplogleWeissman2022_K562_essential	DNMT1	UNIFORM	170	10646	998784.0	0.5518692466654143	0.44813075333458574	0.013777686757721624	0.015717455621301776	0.8765850586559828	0.989941702193172	0.999916392618105	False	0.23335001033169167	0.010109224260953295
ReplogleWeissman2022_K562_essential	GTF2H1	UNIFORM	403	10646	2299219.5	0.5359063784718127	0.4640936215281873	0.03775287204297566	0.0364738890397321	1.0350657151435187	0.9928753514137	0.999916392618105	False	0.2613839106835384	0.007150150093413208
ReplogleWeissman2022_K562_essential	MNAT1	UNIFORM	83	10646	521713.0	0.5904282167180841	0.4095717832819159	0.0063828464349589805	0.007736042501631094	0.8250790289237939	0.9977632933006216	0.999916392618105	False	0.6759915937763782	0.0022392118640507334
ReplogleWeissman2022_K562_essential	ERCC3	UNIFORM	163	10646	981725.0	0.5657385647882958	0.43426143521170424	0.013141333134808824	0.015080025904338977	0.8714396923567397	0.9980446388865111	0.999916392618105	False	0.30830945183008857	0.001957275327758127
ReplogleWeissman2022_K562_essential	STAT5A	UNIFORM	203	10646	1246954.0	0.5769895305158671	0.4230104694841329	0.01556402742729747	0.01871140197253203	0.831793761373154	0.999916392618105	0.999916392618105	False	0.41723574629567306	8.361087718692215e-05
ReplogleWeissman2022_K562_gwps	SREBF2	CORRELATION	188	74615	2662346.0	0.18979313668320072	0.8102068633167993	0.009455194703686904	0.0025132681844311057	3.7621113267015502	2.5677342194425697e-49	5.803079335940208e-47	True	-2.1073828871305516	111.88364567333852
ReplogleWeissman2022_K562_gwps	MYB	CORRELATION	181	74615	4755226.0	0.35210033975512606	0.647899660244874	0.004220228627434824	0.0024199155035028613	1.7439570188818512	2.9009778889895867e-12	3.278105014558233e-10	True	-0.8482365782854905	26.565973232676452
ReplogleWeissman2022_K562_gwps	ESRRA	CORRELATION	204	74615	5551520.5	0.3647166894634286	0.6352833105365714	0.0043179555012016835	0.0027265801467541667	1.583652512962788	1.160385404914705e-11	8.741570050357444e-10	True	-0.58967990098802	25.179683827381456
ReplogleWeissman2022_K562_gwps	STAT5B	CORRELATION	126	74615	3250305.0	0.345722326992849	0.654277673007151	0.0033150992875804245	0.0016858217042854658	1.9664590147067342	1.0243328253651417e-09	5.787480463313051e-08	True	-0.8154105422102055	20.699224338367557
ReplogleWeissman2022_K562_gwps	TRRAP	CORRELATION	308	74615	9386265.0	0.4084284173910925	0.5915715826089075	0.006699026356502901	0.004110887177502236	1.6295816613904768	1.3834789011930317e-08	6.253324633392503e-07	True	-0.788557059625184	18.096079474136037
ReplogleWeissman2022_K562_gwps	ATR	CORRELATION	74	74615	1781741.5	0.32269098489362513	0.6773090151063749	0.0025858652911265084	0.0009907750806678359	2.60994179363443	6.401683402862142e-08	2.4113007484114067e-06	True	-1.079109584801966	16.564119756476302
ReplogleWeissman2022_K562_gwps	TFDP1	CORRELATION	315	74615	9863628.0	0.4196623301200129	0.5803376698799871	0.0047756318658420185	0.004203923662084612	1.135993954627119	4.135338737682119e-07	1.3351236495945128e-05	True	-0.5162166004690738	14.698526406204977
ReplogleWeissman2022_K562_gwps	MYC	CORRELATION	98	74615	2633730.0	0.3601795338520049	0.639820466147995	0.0023220736046321347	0.0013116860519588292	1.7702967879885783	8.270225596653428e-07	2.3363387310545933e-05	True	-1.3509979668002186	14.005433863376593
ReplogleWeissman2022_K562_gwps	RUVBL1	CORRELATION	63	74615	1535680.0	0.3266886419067616	0.6733113580932384	0.004324985767567663	0.0008436219502396958	5.126687097625681	9.525960646356876e-07	2.3920745623073935e-05	True	-4.233959930469424	13.864074879770541
ReplogleWeissman2022_K562_gwps	GATA1	CORRELATION	46	74615	1057648.0	0.30814645615609404	0.691853543843906	0.013765950718004627	0.0006161181875410188	22.34303579471616	3.3012615271164314e-06	7.460851051283135e-05	True	-2.356074774312342	12.62120588159821
ReplogleWeissman2022_K562_gwps	ATF4	CORRELATION	103	74615	2968445.0	0.3862474618901299	0.6137525381098702	0.002067350066115591	0.001378516555582323	1.4996918664080068	3.2158165948909426e-05	0.0006607041367685028	True	-1.166489570040977	10.344844144231542
ReplogleWeissman2022_K562_gwps	SSRP1	CORRELATION	314	74615	10303170.5	0.4397593634585351	0.5602406365414649	0.006134627471246311	0.0041906337999973306	1.4638901330987735	0.00011207007089396206	0.0021106530018362856	True	-0.399750201465716	9.0963862493141
ReplogleWeissman2022_K562_gwps	NELFE	CORRELATION	139	74615	4336307.5	0.41809899932362626	0.5819010006763737	0.0028725311888257565	0.001859432271182813	1.5448431402120906	0.000415931236186312	0.007230804567546655	True	-0.38731425399075886	7.784990608995227
ReplogleWeissman2022_K562_gwps	YY1	CORRELATION	176	74615	5699436.0	0.4340033383489793	0.5659966616510207	0.002804221575910286	0.002353224318434036	1.1916507720676488	0.0012252693270879526	0.01977934770870552	True	-0.238339108704562	6.704594600303553
ReplogleWeissman2022_K562_gwps	TFAP2A	CORRELATION	282	74615	9453860.0	0.44929740991938283	0.5507025900806171	0.004719248275771382	0.0037651708346128684	1.253395525214359	0.001620522568890528	0.024415873371283953	True	-0.23167795355790446	6.42500660836424
ReplogleWeissman2022_K562_gwps	E2F3	CORRELATION	385	74615	13169514.5	0.45844040968747796	0.5415595903125221	0.005945724169637043	0.0051333333333333335	1.1582579551240992	0.0024195799503213497	0.034176566798289065	True	-0.31425512751691054	6.024161328126671
ReplogleWeissman2022_K562_gwps	SPI1	CORRELATION	82	74615	2526339.5	0.41290649725501477	0.5870935027449852	0.0014613877859855466	0.0010977683173353683	1.3312351640214923	0.003161958592573728	0.042035449524803675	True	-0.2856191947817676	5.7565636356083285
ReplogleWeissman2022_K562_gwps	POLR2I	CORRELATION	105	74615	3330613.5	0.425117316510468	0.574882683489532	0.0020494504645769233	0.0014052462526766595	1.4584279877446449	0.003951275961139725	0.04961046484542099	True	-0.4195614053066633	5.533716724094823
ReplogleWeissman2022_K562_gwps	LIN9	CORRELATION	56	74615	1673381.0	0.4004798441523631	0.5995201558476368	0.0009963248245237458	0.0007499564757402472	1.3285101959287968	0.004954827306583585	0.058093545476037664	True	-0.3147606984242722	5.307392964162016
ReplogleWeissman2022_K562_gwps	NCOA6	CORRELATION	263	74615	8913884.5	0.45423972335555723	0.5457602766444427	0.004219549769634576	0.003512380138358396	1.2013363028543642	0.005141021723543156	0.058093545476037664	True	-0.22178941473085162	5.270503440369525
ReplogleWeissman2022_K562_gwps	RBL1	CORRELATION	253	74615	8566607.0	0.4537975838553587	0.5462024161446413	0.003897045972639063	0.003379280867660416	1.1532175410258552	0.005520045043239381	0.05940619903676667	True	-0.30843782530166497	5.199369258719291
ReplogleWeissman2022_K562_gwps	AGO3	CORRELATION	186	74615	6197432.0	0.4465526620883258	0.5534473379116742	0.0029037228081705765	0.0024865977727570486	1.1677492998600394	0.005835929698562278	0.059950914176139763	True	-0.24658422211695197	5.143721694562372
ReplogleWeissman2022_K562_gwps	ATF6	CORRELATION	127	74615	4146972.5	0.43762416098175355	0.5623758390182464	0.0024899166829607036	0.001699178507398785	1.4653649820303065	0.00748782042507064	0.07357597461156368	True	-0.4447861397000712	4.894477521789038
ReplogleWeissman2022_K562_gwps	ERCC3	CORRELATION	267	74615	9193449.0	0.46146744298635617	0.5385325570136439	0.004075237111528889	0.00356560989289816	1.142928484589911	0.014729217659638206	0.1361825973601577	False	-0.23675262652935902	4.217922161958947
ReplogleWeissman2022_K562_gwps	E2F6	CORRELATION	304	74615	10525469.0	0.4640253741134314	0.5359746258865686	0.004916822611997259	0.004057715666252886	1.2117218199612587	0.015064446610636913	0.1361825973601577	False	-0.2860121627563732	4.195417840520502
