Dataset	TF	correlation_MWU-pvalue	correlation_MWU-adjusted-pvalue	correlation_ROC-AUC	nonzero-rate_MWU-pvalue	nonzero-rate_MWU-adjusted-pvalue	nonzero-rate_ROC-AUC	specificity_MWU-pvalue	specificity_MWU-adjusted-pvalue	specificity_ROC-AUC	uniform_MWU-pvalue	uniform_MWU-adjusted-pvalue	uniform_ROC-AUC	Top, Second	DeLongs-pvalue	DeLongs-adjusted-pvalue	Winner
ReplogleWeissman2022_K562_gwps	MYBL2	0.1259574524440987	0.4156563859231388	0.5420214088233578	0.478463671804614	0.787374778840435	0.5019810294998195	0.3455623197552931	0.7509335025451563	0.514572980007047	0.4564197379019781	0.7886027772090635	0.5040146947880842				
ReplogleWeissman2022_rpe1	MYBL2	0.0487897650436982	0.0750611769903049	0.5166619896861726	0.0006480035549296	0.0016962445996687	0.5323529632322237	0.007657919051088	0.0166232876962642	0.5243871971507125	0.000646166840001	0.0017426923866694	0.5323611528816119	uniform, nonzero-rate	0.993820992654003	0.993820992654003	
FrangiehIzar2021_RNA	MYC	1.8625130517842564e-08	1.3658429046417881e-07	0.6169964600315998	3.133364540041532e-10	1.7233504970228421e-09	0.6314558066002227	0.0004703388965511	0.002120165618833	0.5703178765762082	1.1075052361885025e-08	8.121705065382353e-08	0.6189287668429526	nonzero-rate, uniform	0.0959469888479926	0.1708621266614566	
GasperiniShendure2019_lowMOI	MYC	0.3516719141352755	0.6853243629943924	0.5253387533875339	0.4067795398272077	0.5930747007485282	0.5157181571815719	0.4654232384990569	0.6905718654570008	0.5058265582655826	0.3388797213178549	0.5382768544546106	0.5276422764227643				
NadigOConner2024_hepg2	MYC	9.822360871860922e-20	4.174503370540892e-18	0.8628377005890717	5.446109881105175e-21	4.901498892994657e-19	0.8753847716370569	4.429746121184328e-15	1.3289238363552986e-13	0.8121025328520758	3.3853138649212394e-17	3.0467824784291154e-15	0.8361029078579352	nonzero-rate, correlation	0.2478707624815819	0.4191329982356822	
NadigOConner2024_jurkat	MYC	2.6695055726422684e-57	2.1089094023873918e-55	0.9303815335013476	3.322658804398283e-58	2.824259983738541e-56	0.9338959745863163	8.15770039366724e-44	6.934045334617154e-42	0.8741555822206337	1.9647085478584644e-52	1.6700022656796948e-50	0.910969680833604	nonzero-rate, correlation	0.6842519084789087	0.8268043894120147	
PapalexiSatija2021_eccite_RNA	MYC	0.0002922559062026	0.0005845118124053	0.5972492444458116	0.0012522744824905	0.0025045489649811	0.5854872074870998	0.0014600784618444	0.0029201569236889	0.5841645070249237	0.0026363207265035	0.005272641453007	0.5789006205926005	correlation, nonzero-rate	0.6527413771731542	0.8698128320943123	
ReplogleWeissman2022_K562_essential	MYC	1.7217702080808617e-07	1.7709636425974575e-06	0.6728232868991891	1.670418189513349e-07	1.6077775074065984e-06	0.6730175845838298	2.970891372760105e-05	0.0002541762618916	0.6361293327740305	1.983650482038508e-06	2.545684785282752e-05	0.6564032024375995	nonzero-rate, correlation	0.9901179649746524	0.9901179649746524	
ReplogleWeissman2022_K562_gwps	MYC	1.1867642173645014e-09	5.281100767272032e-08	0.6742022655071545	3.7507894530307383e-08	1.6953568327698937e-06	0.6569508511036928	0.0017479310205323	0.0282166007600228	0.5852170393051679	1.4439229767895594e-06	4.079082409430505e-05	0.6365224478855404	correlation, nonzero-rate	0.3835115456977311	0.7810987875378399	
ReplogleWeissman2022_rpe1	MYC	5.747810616811478e-06	1.999238475412688e-05	0.6370795033814969	5.273813913663877e-28	1.56456479438695e-26	0.840845506653979	6.173884181242273e-13	5.494756921305623e-12	0.7218991399037002	1.6940435844430214e-23	3.7692469753857225e-22	0.8099892207784268	nonzero-rate, uniform	0.0010975410500466	0.0062859169229945	nonzero-rate
ReplogleWeissman2022_K562_gwps	MYCN				0.6697648181241483	0.869782696654093	0.4914187501931528	0.592608860652716	0.8668657586954832	0.4954236006630076	0.7971777509323665	0.9478530748557328	0.4837545672044959				
NadigOConner2024_hepg2	NANOG				0.0714552250427712	0.178638062606928	0.5801630829053133	0.2448289000531552	0.4237423270150763	0.5378036040741708	0.0426554252224209	0.1096853791433682	0.5941499085923219				
NadigOConner2024_jurkat	NANOG				0.6999860386679247	0.8527997185987413	0.4844885950563431	0.4765868701413779	0.6751647327002853	0.5017375674579873	0.6663111818079974	0.8455708565235106	0.4872874024830131				
ReplogleWeissman2022_K562_essential	NANOG				0.2197556206181783	0.4976818466941097	0.5200773999624271	0.5027067231141004	0.7899677077507291	0.4998241593086606	0.354696222555056	0.682790228418483	0.5096795040390757				
ReplogleWeissman2022_K562_gwps	NANOG				0.7738781519540963	0.9352751996878385	0.4863616696944578	0.6193726593372423	0.8859381076595998	0.4944873183655098	0.780563678415035	0.9333724408560736	0.4859549097440351				
ReplogleWeissman2022_rpe1	NANOG				0.410264280294095	0.5216217278024922	0.5077433628318584	0.2110890513168916	0.3131154261200559	0.5273944429841213	0.4420607923374768	0.570194355333847	0.5049748337665626				
ReplogleWeissman2022_K562_gwps	NCOA1	0.3543389584337927	0.7137623266775575	0.5079184977508198	0.2947642016564974	0.6670219131318594	0.5114341793248353	0.6863881295541656	0.9021323471245722	0.4897078119291935	0.3145491317862661	0.7108810378369613	0.510236273804094				
ReplogleWeissman2022_K562_gwps	NCOA2	0.3608910640504504	0.7137623266775575	0.5072782282382899	0.3071869202176367	0.6860474543805308	0.5102984654560075	0.3329458326130508	0.7459332642074348	0.50882583930845	0.3475061890560088	0.7590365183523944	0.5080137371842123				
ReplogleWeissman2022_K562_gwps	NCOA3	0.4051713416047166	0.7641592418783025	0.5075185954566777	0.2597672467308776	0.6283718021343476	0.5201780906693576	0.40518304634767	0.793401670529271	0.5075176494239053	0.3727516164120699	0.7728611496250257	0.5101687485957326				
ReplogleWeissman2022_K562_gwps	NCOA6	0.0051410217235431	0.0508389925994823	0.5457602766444427	0.0003786069755951	0.0050332456755594	0.5600575985878332	0.0085376295040489	0.0877047394506844	0.5425306688402239	0.0001648930769349	0.0033878032170269	0.5640292156262732	uniform, nonzero-rate	0.5612993566440683	0.7810987875378399	
NadigOConner2024_hepg2	NELFA	0.000105807931948	0.0004996485675325	0.6697034328661385	7.590236637089001e-05	0.0004269508108362	0.6735222425350396	7.644596314365317e-05	0.0003822298157182	0.6734409912654885	7.489291644376618e-05	0.0003964919105846	0.6736745886654478	uniform, nonzero-rate	0.9809549415838944	0.9809549415838944	
NadigOConner2024_jurkat	NELFA	0.0006736041271975	0.0048377023680554	0.5849061879596231	0.0012128611275617	0.0073637997030533	0.5803169476833598	0.0014286906088889	0.0121438701755563	0.5789985459832788	0.0014069154013616	0.0108716190105215	0.5791229762603808	correlation, nonzero-rate	0.5288589465931443	0.7303290214857706	
ReplogleWeissman2022_K562_essential	NELFA	0.0005974201893092	0.0035845211358553	0.6006929373937867	0.0003356137730297	0.0019878661940993	0.6056950859531721	0.0017884153528841	0.0098362844408628	0.5905353259872037	0.001005986326524	0.0055329247958821	0.5959801425606941	nonzero-rate, correlation	0.8006594399393152	0.8603066506365463	
ReplogleWeissman2022_K562_gwps	NELFA	0.1533790513215654	0.46273679890235	0.5237984859073113	0.1022077789777937	0.3819784206875566	0.5295504368311444	0.1982256113962604	0.5833170984642547	0.5197452115665613	0.1763301618902337	0.5612762899604624	0.5216421352553497				
ReplogleWeissman2022_rpe1	NELFA	8.446038789130962e-09	4.2230193945654813e-08	0.7262357702754618	4.378453703101368e-09	2.5978825305068122e-08	0.7307296335487871	2.0853752285133703e-08	1.0917552666922941e-07	0.71991200992121	1.0577315438324964e-08	5.5375357294760116e-08	0.7246771562792765	nonzero-rate, correlation	0.603458143202083	0.8168787146818408	
NadigOConner2024_hepg2	NELFB	0.0003382279276618	0.0012499727761415	0.595835682596092	0.0023034380223058	0.0090134531307621	0.5798872733554685	0.0018448811921997	0.0079066336808562	0.5818672984522393	0.0016369982338701	0.0066968109567413	0.5829171104162988	correlation, uniform	0.133436346730341	0.2859350287078736	
NadigOConner2024_jurkat	NELFB	0.6863374149269981	0.8888632094956205	0.4901274856218069	0.4263911751789503	0.6204178114442219	0.5037738281082165	0.3727359033049656	0.6028264540568579	0.5066013859534619	0.3237698327605079	0.53961638793418	0.5092971820583067				
ReplogleWeissman2022_K562_essential	NELFB	0.6827144821390421	0.9452969752694428	0.4881593887789947	0.5272977014056873	0.766074019023357	0.4982943745786874	0.5240306268946062	0.7911834955075427	0.4984988147992618	0.5263045182800863	0.8155985603347663	0.4983565354565646				
ReplogleWeissman2022_K562_gwps	NELFB	0.4864068543837868	0.8299917017014636	0.500670354734551	0.4545656792275431	0.787374778840435	0.5022449810260573	0.642139906378662	0.8958248076640594	0.4928367471539085	0.6115544558931846	0.8604711934747354	0.4944262647020136				
ReplogleWeissman2022_rpe1	NELFB	6.4778323826974294e-18	7.574349314543447e-17	0.7060236814038439	3.182995296519974e-17	3.147628682114196e-16	0.7015424032485641	2.9347522339074136e-15	3.7313278402537126e-14	0.6882435939657439	1.0867783967749648e-15	1.3817611044710267e-14	0.6912407810814649	correlation, nonzero-rate	0.659199245346658	0.8168787146818408	
NadigOConner2024_hepg2	NELFCD	0.0043514013584152	0.0132096112666176	0.6087419733280272	0.2382595816383212	0.4329182262401639	0.5295095490969087	0.0420953182809068	0.1140631501613393	0.5715778084542775	0.0682127942238976	0.1497570688536545	0.5617281647576765	correlation, specificity	0.2638414027357384	0.4191329982356822	
NadigOConner2024_jurkat	NELFCD	0.0117946922820727	0.0452327985371658	0.5637569977192618	0.0137153063461934	0.055514335210783	0.5621117324271581	0.0539960864691235	0.2086212431761592	0.5452681410480633	0.0243559560967663	0.0941025576465972	0.5555148437908052	correlation, nonzero-rate	0.9360129140495388	0.9932294404263586	
ReplogleWeissman2022_K562_essential	NELFCD	0.994706502966255	0.9980810892615924	0.4472052635901657	0.9795484116969134	0.9992179015690524	0.4577709607590838	0.975801888773152	0.9999997917412552	0.4592299747846881	0.975934141287634	0.9999881318155772	0.4591818287379033				
ReplogleWeissman2022_K562_gwps	NELFCD	0.0163628685189252	0.1213579415153623	0.5301281972717272	0.1137569374081561	0.4087690446818313	0.5170262294982813	0.3367641362157118	0.7459332642074348	0.5059441634117687	0.1243276579006699	0.4683008447591899	0.5162761240082303				
ReplogleWeissman2022_rpe1	NELFCD	5.97545663446654e-18	7.574349314543447e-17	0.7432322452803484	8.807405486033905e-12	6.532159068808479e-11	0.6912250874508826	3.9372112780951405e-10	2.9200983645872294e-09	0.6748141458121306	1.12792937519723e-10	8.365476199379457e-10	0.6803703940850176	correlation, nonzero-rate	0.0490710424916672	0.1405216216806834	
NadigOConner2024_hepg2	NELFE	0.0075804199602829	0.0222184722973811	0.595880259703132	0.0243573389388506	0.0685050157655175	0.5778206603922631	0.0215018360181579	0.0744294323705467	0.5798970817252352	0.0202581191408128	0.0607743574224385	0.580875106266128	correlation, uniform	0.2223436194382299	0.416894286446681	
NadigOConner2024_jurkat	NELFE	0.977803856616846	0.9999999999179392	0.4484280628722423	0.5130787054468414	0.7149457370980578	0.4991591781310293	0.7446066273075637	0.8843649455039901	0.4831304787769482	0.6730806760470096	0.8455708565235106	0.4884965344769734				
ReplogleWeissman2022_K562_essential	NELFE	0.2375497378671383	0.505409597237406	0.5242151531606185	0.3127308956975096	0.6020069742177062	0.516550045164561	0.4224368144210704	0.727936888245868	0.5066344295497184	0.4032423370687507	0.7112748856869288	0.5083059043334817				
ReplogleWeissman2022_K562_gwps	NELFE	0.0004159312361863	0.0052882685743688	0.5819010006763737	0.0005244548335337	0.0062382522304545	0.580310485914023	0.0046317342853768	0.0571906458579967	0.5637710028988135	0.0029246679173499	0.034788155227426	0.5675434617125705	correlation, nonzero-rate	0.8513551377163989	0.9433935309830366	
ReplogleWeissman2022_rpe1	NELFE	6.6275556502255165e-18	7.574349314543447e-17	0.7731368593367	1.0442450467242167e-16	9.293780915845528e-16	0.7627582367561168	1.6536956989819298e-16	2.4529819534898626e-15	0.7609887526633086	7.21292120781311e-17	1.0699166458256112e-15	0.7641740377361717	correlation, uniform	0.5103277220420819	0.7654915830631228	
NadigOConner2024_hepg2	NF1	0.8946042258980842	0.9408275250054926	0.4260782720563342	0.9974651879846328	0.999824409025126	0.3344420746157492	0.9970974545388352	0.9970974545388352	0.3370404225066016	0.99263805727342	0.9983473175584424	0.3559144153294062				
ReplogleWeissman2022_rpe1	NF1	0.5885639126167519	0.6924281324902963	0.4918388804746466	0.0002341745403484	0.0006947178030336	0.6275487852198621	8.8960437572774e-05	0.0003329517433983	0.6366723271568624	0.0004540648006018	0.0012628677266738	0.6209606422083422	specificity, nonzero-rate	0.7543934124917449	0.864123363399635	
ReplogleWeissman2022_K562_gwps	NFATC2				0.4252581407067859	0.781368616257997	0.5032690111396777	0.9536934109849524	0.9999999998639296	0.470828333647496	0.4900314626972124	0.8060095249236381	0.5004334962640354				
ReplogleWeissman2022_K562_gwps	NFE2L2	0.3577943918633958	0.7137623266775575	0.5089298205608936	0.1619135504791651	0.4944927352471799	0.5241802885507716	0.1163320594014651	0.4288693062699397	0.5292510185378468	0.065046920528555	0.3000123273357845	0.537098689339087				
ReplogleWeissman2022_K562_gwps	NFKB1	0.70370644900817	0.9405380876978447	0.4913194229329004	0.4113104994206538	0.7619358431890801	0.5036367398768605	0.2600925832283267	0.6531213756622427	0.5104321681486979	0.3295577602362127	0.7364066510260594	0.5071564007608027				
ReplogleWeissman2022_K562_gwps	NFKB2				0.796421330995359	0.9574001106646336	0.4849317405103776	0.9427185772282868	0.9999999998639296	0.4713141160195459	0.9236468361862732	0.9984915547777272	0.4740040773202307				
PapalexiSatija2021_eccite_RNA	NFKBIA	0.9983620641312616	0.9983620641312616	0.4651003151590547	0.1823583328183406	0.2605119040262009	0.5107579048047111	0.0752935177107283	0.1075621681581832	0.5170605533549688	0.0135758515309823	0.0226264192183039	0.5262213611590696	uniform, specificity	0.2042454899855058	0.3267927839768093	
ReplogleWeissman2022_K562_gwps	NFKBIA	0.8511227832784843	0.9837652949582482	0.481186162750075	0.4082800100900825	0.7619358431890801	0.5041913707757794	0.241976780083917	0.6433735564584148	0.5126471089140328	0.2260641955424085	0.6307470147232634	0.5135850991612014				
SunshineHein2023	NFKBIA	0.0017135952545835	0.0065116619674174	0.5662075308866279	0.5177662010676222	0.7567352169449862	0.4989931564922481	0.9034155171970956	0.9764796995546412	0.4705630753391472	0.9299300887469446	0.9680896040210912	0.4666265443313954	correlation, nonzero-rate	0.0499248357040078	0.2235240917054873	
ReplogleWeissman2022_K562_gwps	NFYA				0.381843343682329	0.7375777407880885	0.5077078609829672	0.5718401077800193	0.8668657586954832	0.4953580611443203	0.3894353879403542	0.7858249792367863	0.5071988965930623				
NadigOConner2024_hepg2	NFYB	0.4000313598047185	0.5667110930566845	0.5072462069719839	0.0054609492930648	0.0204785598489932	0.5728116845575713	0.0299482132470503	0.0962621140083761	0.5538270129220769	0.0139839424934908	0.0449483865862205	0.5628720761261895	nonzero-rate, uniform	0.1890167188378956	0.3866251067138774	
NadigOConner2024_jurkat	NFYB	0.0951371074311744	0.234869733970712	0.5806903020643479	0.0218558679515571	0.0807716859079285	0.6242497960055212	0.0206570292139539	0.0952690786166741	0.6256987287521638	0.0360159803928143	0.1275565972245509	0.6108242902136032	specificity, nonzero-rate	0.9556174530339594	0.9932294404263586	
ReplogleWeissman2022_K562_essential	NFYB	0.5719382945598848	0.8761607916662064	0.4900968841415958	0.7747640957201106	0.9622070221040084	0.4587772738251792	0.7101700430902511	0.9245521082961562	0.4697438340355867	0.7364852183395589	0.945156030202434	0.4654464453449988				
ReplogleWeissman2022_K562_gwps	NFYB	0.5134573487333624	0.8299917017014636	0.4989670571103952	0.5724145847568898	0.8239853258283891	0.4944115372771237	0.707565344463824	0.9069405386865372	0.4832739147097422	0.5510993122777956	0.8392270941569527	0.4960675286696427				
ReplogleWeissman2022_rpe1	NFYB	0.0008336051792798	0.0018524559539552	0.602466430131307	2.3092748634235675e-08	1.0817129623405133e-07	0.6781296478477242	0.2766003724259543	0.3773019104914153	0.5193267282368429	0.1830417913625089	0.2761138886654796	0.5294584124033552	nonzero-rate, correlation	3.071723154989201e-05	0.0005717679314243	nonzero-rate
NadigOConner2024_hepg2	NFYC	0.0002185660715607	0.0009289058041332	0.5996669464469816	0.0064261556772164	0.0222443850365186	0.5705103882814206	0.0404608829541339	0.1140631501613393	0.5494674592498054	0.0031755301462152	0.0119082380483071	0.5773477592662858	correlation, uniform	0.0974987741032054	0.2580849902731908	
NadigOConner2024_jurkat	NFYC	0.146131514264393	0.2960099904330013	0.5680437882727959	0.0464999480175892	0.1362854371210766	0.6085269692139922	0.231685409213984	0.4475740859815599	0.5473785756228504	0.2959741815048404	0.5134246005696212	0.5346321617313984				
ReplogleWeissman2022_K562_essential	NFYC	0.987660860005978	0.9980810892615924	0.3583460812467012	0.7042912069655672	0.936550447235521	0.4661531717703049	0.9754940244834892	0.9999997917412552	0.3758711074134707	0.8159664762483729	0.9923877742199604	0.44324271132462				
ReplogleWeissman2022_K562_gwps	NFYC	0.5728194562184866	0.8686292883087073	0.4898007301679485	0.4340701116817751	0.7830215235089585	0.5092253816504972	0.5696142079641466	0.8668657586954832	0.4902544171189885	0.4459611894009737	0.7886027772090635	0.5075501152831448				
ReplogleWeissman2022_rpe1	NFYC	0.0233311634025527	0.0380916953511065	0.5535932255111382	0.0009516255528714	0.0024198478344446	0.5836466733337966	0.110942396017364	0.18988217779895	0.5329082534435927	0.1085841875091059	0.1757089579692806	0.5332466455373032	nonzero-rate, correlation	0.028838616343348	0.0956227805068908	nonzero-rate
ReplogleWeissman2022_K562_gwps	NPAS2				0.3466024848005017	0.7047998502308395	0.508424044887618	0.2788160379627721	0.6703449423360266	0.5125207028136053	0.3492911411887124	0.7590365183523944	0.5082687119929664				
GasperiniShendure2019_lowMOI	NPM1	0.3997725450800622	0.6853243629943924	0.5137686860739575	0.1753442089121309	0.3799124526429503	0.5504851822711775	0.7735188762323768	0.9026230367396006	0.4594807238394964	0.2742314400258431	0.5092869600479943	0.5324766150887315				
NadigOConner2024_hepg2	NPM1	0.17969677051757	0.3182130311248636	0.5387823546445041	0.6862601517865136	0.8235121821438163	0.4794689278722107	0.6913135712011287	0.8186608080013366	0.4788638652266175	0.6210207695769897	0.7644125203619232	0.4869630609254865				
NadigOConner2024_jurkat	NPM1	0.9343153177497115	0.9999999999179392	0.4639768113050556	0.9664989411703278	0.9999999816193396	0.4562661394722462	0.9040861928693584	0.9999999998492852	0.4688365070044459	0.9789069093003804	0.9999999809091804	0.4514903293529247				
ReplogleWeissman2022_K562_essential	NPM1	0.3475423826388331	0.6699150189238728	0.5218061382818099	0.8558130796078602	0.998448592875837	0.4409411289929794	0.7803912801212032	0.9691956220860104	0.4569721891720765	0.8632891454217904	0.9999881318155772	0.4390764049790914				
ReplogleWeissman2022_K562_gwps	NPM1	0.2458807482474477	0.6343010606963145	0.5209330861384738	0.3572338419719639	0.7082004235584548	0.5111397023237805	0.3787380451812282	0.7802129900556298	0.5094021905038457	0.2772815138742594	0.6834057540939562	0.5179926586104968				
ReplogleWeissman2022_rpe1	NPM1	6.594414294218802e-14	5.275531435375042e-13	0.8265829052549214	0.9999998400825968	0.9999999948166662	0.2745522751493095	0.9950096310640358	0.997037330607116	0.3863586811449204	0.9999666024352925	0.99999994418258	0.3241265060854716	correlation, specificity	5.316295881568024e-19	3.3492664053878555e-17	correlation
ReplogleWeissman2022_K562_gwps	NR1H4				0.3108955756376538	0.6860474543805308	0.5112131300926537	0.3798771094254844	0.7802129900556298	0.5069510027249612	0.2591933288799949	0.6656555946236233	0.5146799533672437				
ReplogleWeissman2022_K562_gwps	NR1I2				0.5435568265280485	0.8029009333028689	0.4972619345724089	0.6884256895370853	0.9021323471245722	0.4877010760500393	0.4546378861730594	0.7886027772090635	0.5028521346924236				
ReplogleWeissman2022_K562_gwps	NR3C1	0.5097845040888553	0.8299917017014636	0.4994343361741013	0.4625360865387722	0.787374778840435	0.5021690537967511	0.6958409825596229	0.9037934601061768	0.4881807290161684	0.851889653909808	0.9741417727909524	0.4759089013624503				
ReplogleWeissman2022_K562_gwps	NR4A1				0.1514983845288482	0.469022395938626	0.5242214227293928	0.4107433427076314	0.793401670529271	0.5053058681363449	0.2659564475397863	0.6753500802695698	0.5146991643194446				
NadigOConner2024_hepg2	NRF1				0.0130544878605444	0.0391634635816334	0.6176179836143273	0.0027371879957791	0.0111975872554603	0.6468616697135893	0.0006032468731393	0.0027146109291269	0.6711625702484936	uniform, specificity	0.3919470799585545	0.5511755811917173	
NadigOConner2024_jurkat	NRF1				2.938733420004697e-15	6.244808517509982e-14	0.7512554357338072	2.8340152352214125e-17	8.029709833127335e-16	0.7694523928620621	3.2440404584289057e-13	6.893585974161424e-12	0.7314056219908637	specificity, nonzero-rate	0.3104147905294689	0.5656817055228216	
ReplogleWeissman2022_K562_essential	NRF1				4.4486872604728906e-05	0.000285457432547	0.6366370168288014	1.0905041344039737e-06	1.6793763669821197e-05	0.6651242761110522	6.081030781345229e-07	1.0117622181269098e-05	0.6692069144837688	uniform, specificity	0.8284434413537112	0.8603066506365463	
ReplogleWeissman2022_K562_gwps	NRF1				0.0264966103814175	0.161844160708118	0.5535416975335776	0.0162703533036316	0.1274870594297588	0.5591512885411166	0.029976577573296	0.1831001765287811	0.5520519707587636				
ReplogleWeissman2022_rpe1	NRF1				0.0002126858764692	0.0006527256208885	0.6400595811793569	0.0001908399604583	0.0006229018079068	0.6411969799417744	4.095357927157935e-06	1.735651692938363e-05	0.6772746735351445	uniform, specificity	0.1250221006437324	0.2625464113518382	
ReplogleWeissman2022_K562_gwps	PARP1	0.4971159477513263	0.8299917017014636	0.500130177287336	0.5407119234573428	0.8029009333028689	0.498159596523134	0.2883891893746126	0.6860627031438155	0.5100475983433304	0.3988982971160653	0.7866076685626742	0.5046124628389557				
TianKampmann2021_CRISPRi	PARP1	0.106799805820224	0.213599611640448	0.5305686514172633	0.0232791292344149	0.0698373877032449	0.5489144985740062	0.1576819698033219	0.3153639396066438	0.5246784238402886	0.0387182525666422	0.1382461872562276	0.5433967755078284	nonzero-rate, uniform	0.6660902606482131	0.6660902606482131	
ReplogleWeissman2022_K562_gwps	PITX1	0.7851130826956487	0.9752342296223954	0.4843679946998365	0.0638049267303026	0.2827434008048703	0.5301640875993623	0.187289038340258	0.581868858733476	0.5175792337774159	0.0878109587398609	0.3744391825511051	0.5268135548646574				
ReplogleWeissman2022_K562_gwps	PML	0.9127696002213164	0.9978923287310684	0.4690872358021695	0.9580860391315478	0.9999837890165918	0.4606446424981572	0.8708423818010114	0.9815891764921624	0.4742687826494847	0.9251697470236896	0.9984915547777272	0.4672041947837407				
ReplogleWeissman2022_K562_gwps	POLE3	0.3796987051106141	0.728074627603122	0.5077898067963349	0.6015894052813748	0.8342733603654632	0.493451708434044	0.3866542251603121	0.7802129900556298	0.5073263424078227	0.5926106880321591	0.8598056075062562	0.4940417138728158				
NadigOConner2024_hepg2	POLR2A	6.186971480228837e-07	3.756375541567508e-06	0.7989954388491866	1.6080323907596313e-06	1.2060242930697234e-05	0.7870939744797149	2.542271416450182e-06	1.738924615567621e-05	0.7812217236348864	1.7941870702284302e-06	1.3456403026713227e-05	0.7856997765590088	correlation, nonzero-rate	0.2431370845822204	0.4191329982356822	
NadigOConner2024_jurkat	POLR2A	0.3478321654892182	0.5973639363836575	0.5282537119369181	0.2443500714428997	0.4299136995034942	0.5500062914185052	0.2116555854299021	0.4279806071892991	0.5578286217599195	0.2302009041783636	0.4348239301146869	0.5533145289824679				
ReplogleWeissman2022_K562_essential	POLR2A	0.7259128425547721	0.9678837900730294	0.4909726928384478	0.0124696333038004	0.0533423202440351	0.5337097825990738	0.0256565184140226	0.0940739008514162	0.5292976837649124	0.0257347749425448	0.1042935616092607	0.5292780121432921	nonzero-rate, specificity	0.3011178171837613	0.478245944938915	
ReplogleWeissman2022_K562_gwps	POLR2A	0.5005059023946439	0.8299917017014636	0.4999754795093137	0.3129634125746732	0.6860474543805308	0.5094373839521201	0.3615270695551418	0.7781439782805909	0.5068608092543216	0.3811588269520361	0.776053107127569	0.5058552287392171				
ReplogleWeissman2022_rpe1	POLR2A	0.1551718231701557	0.2177850149756571	0.5926136861473759	0.1714709817195219	0.2617568847988287	0.586576710768422	0.1247299691715075	0.2094522123823429	0.6051344957504601	0.126693815081303	0.2013526703970709	0.604267063874529				
NadigOConner2024_hepg2	POLR2B	1.7856210077340058e-07	1.264814880478254e-06	0.6373901675547015	1.9088934006440897e-07	1.5618218732542552e-06	0.637048148321762	1.562780412405461e-07	1.4065023711649148e-06	0.6380707337441036	7.299175359925802e-08	6.059863723615837e-07	0.6418989185594912	uniform, specificity	0.0064786439610665	0.0350862253662284	uniform
NadigOConner2024_jurkat	POLR2B	0.6099966843960597	0.86053103691587	0.4867245401596547	0.5310225753730379	0.7280148210759391	0.4963010993545344	0.606735425196412	0.7858978868504467	0.4871280978151207	0.393870021671973	0.6106442913713599	0.512799352494009				
ReplogleWeissman2022_K562_essential	POLR2B	0.67546635339383	0.9452969752694428	0.4919479981475097	0.2870430486094552	0.5816398616560012	0.5099454368663461	0.6008223674931327	0.8161434625105716	0.4954795658346288	0.6354864064660015	0.8584640929453002	0.4938703353131307				
ReplogleWeissman2022_K562_gwps	POLR2B	0.7475767581374457	0.9713041091128856	0.4850415667898425	0.6012090832783858	0.8342733603654632	0.4942471352945118	0.5706457675202696	0.8668657586954832	0.4960070127053816	0.7153628700376851	0.8981778257139823	0.4872344299129103				
ReplogleWeissman2022_rpe1	POLR2B	0.000459196351932	0.0011132032774111	0.6996140937679762	0.0015560344439093	0.0036443964607349	0.678055916403491	0.0008826809851749	0.0023875548468327	0.688334050796384	0.0009194508722118	0.0022432882949235	0.6876102385151943	correlation, specificity	0.2950347429888049	0.5023564542782354	
SunshineHein2023	POLR2B	0.6040518995698669	0.7651324061218314	0.4661783854166667	0.6733025185130392	0.7995467407342342	0.4424153645833333	0.6054197511659836	0.8848442517041298	0.46572265625	0.6410513037993605	0.9369211363221422	0.4536783854166666				
NadigOConner2024_hepg2	POLR2C	5.687016314424542e-13	8.056606445434767e-12	0.7710605392002352	1.1488415574114865e-07	1.1488415574114865e-06	0.6971569060076909	1.0988276148486721e-08	1.236181066704756e-07	0.7132460582627638	7.32116104793162e-09	8.236306178923073e-08	0.7159147422023296	correlation, uniform	0.0055481773146064	0.0350862253662284	correlation
NadigOConner2024_jurkat	POLR2C	0.2040753431940022	0.3932183442030774	0.5755473534099488	0.2002965493146586	0.3701131889509997	0.5767720828789531	0.2538657638654548	0.4690997810557317	0.5604982803456086	0.2271813249539377	0.4348239301146869	0.5683331935240332				
ReplogleWeissman2022_K562_essential	POLR2C	0.0014868407503942	0.0066907833767739	0.570278548794249	0.3463303218973648	0.6470020724117637	0.5093515208896044	0.5161019783484848	0.7911834955075427	0.4990451284131216	0.5680310288803534	0.8190456366864579	0.4959459947024843	correlation, nonzero-rate	0.0207126425742377	0.0621379277227131	correlation
ReplogleWeissman2022_K562_gwps	POLR2C	0.1073829282395698	0.3982116922217382	0.5408327248707869	0.0597435789200683	0.2708675382036912	0.551245658449304	0.0940176877071864	0.3794285253897167	0.5433291763520269	0.1699463540776245	0.5486839431649021	0.531412941410931				
ReplogleWeissman2022_rpe1	POLR2C	1.4917590597255347e-05	4.9725301990851165e-05	0.7841496539034435	0.0002950884571325	0.0008471894414451	0.7338755999493755	0.0001055784419483	0.000375859253336	0.7521977861502964	0.0001131825658166	0.0003730832725067	0.7509954535276536	correlation, specificity	0.0718120889535259	0.1885067335030057	
