Dataset	TF	z-aggregate_MWU-pvalue	z-aggregate_MWU-adjusted-pvalue	z-aggregate_ROC-AUC	viper_MWU-pvalue	viper_MWU-adjusted-pvalue	viper_ROC-AUC	ulm_MWU-pvalue	ulm_MWU-adjusted-pvalue	ulm_ROC-AUC	zscore_MWU-pvalue	zscore_MWU-adjusted-pvalue	zscore_ROC-AUC	Top, Second	DeLongs-pvalue	DeLongs-adjusted-pvalue	Winner
ReplogleWeissman2022_K562_gwps	MYBL2	0.4564197379019781	0.7886027772090635	0.5040146947880842	0.26517691378538	0.6053533587423826	0.5230138366193774	0.381788809840624	0.7602413715539595	0.5110321153966706	0.3288614820535523	0.6756608631282076	0.5162502999267206				
ReplogleWeissman2022_rpe1	MYBL2	0.000646166840001	0.0017426923866694	0.5323611528816119	0.0008624147687699	0.0026467211869148	0.5315195924041101	0.0021586795970414	0.0051924995712617	0.5287041290830828	0.0008572964749725	0.0025433128757518	0.5315371557485813	z-aggregate, zscore	0.6586559898668474	1.0	
FrangiehIzar2021_RNA	MYC	1.1075052361885025e-08	8.121705065382353e-08	0.6189287668429526	8.607228726646642e-06	3.787180639724523e-05	0.5913761969431083	2.411007478386021e-07	1.060843290489849e-06	0.607001537717309	4.4099123170726246e-08	1.940361419511955e-07	0.61372435516514	z-aggregate, zscore	0.5391001498203478	0.8086502247305217	
GasperiniShendure2019_lowMOI	MYC	0.3388797213178549	0.5382768544546106	0.5276422764227643	0.2799612459258034	0.5711411536092568	0.5387533875338754	0.4654232384990569	0.7563127625609675	0.5058265582655826	0.4548867184361573	0.7391909174587556	0.5075880758807588				
NadigOConner2024_hepg2	MYC	3.3853138649212394e-17	3.0467824784291154e-15	0.8361029078579352	4.718688783070796e-17	4.246819904763716e-15	0.8345208518883107	3.8590729555752456e-18	1.7365828300088603e-16	0.8462749417959655	3.224545527174035e-19	2.9020909744566306e-17	0.857556368068251	zscore, ulm	0.1904005463244398	0.3808010926488796	
NadigOConner2024_jurkat	MYC	1.9647085478584644e-52	1.6700022656796948e-50	0.910969680833604	2.2430416063729902e-20	9.532926827085208e-19	0.7482010190274379	2.5105113036745303e-55	2.1339346081233512e-53	0.9226173759861114	5.2018938287771794e-51	4.4216097544606016e-49	0.905120302863416	ulm, z-aggregate	0.0019774472730367	0.0191153236393552	ulm
PapalexiSatija2021_eccite_RNA	MYC	0.0026363207265035	0.005272641453007	0.5789006205926005	0.0072819354764202	0.012136559127367	0.5690918738512885	0.0051486202710743	0.0102972405421486	0.5725601175050179	0.0267745145460823	0.0446241909101371	0.5545959996001137	z-aggregate, ulm	0.5115217299333426	0.585960175386393	
ReplogleWeissman2022_K562_essential	MYC	1.983650482038508e-06	2.545684785282752e-05	0.6564032024375995	0.0005713689534109	0.0036990662209889	0.6102838804979167	4.886012890039082e-07	7.524459850660187e-06	0.6660009933629969	1.0742059270907831e-06	2.0678464096497575e-05	0.6606700310618948	ulm, zscore	0.5861458977454044	0.7303101967782117	
ReplogleWeissman2022_K562_gwps	MYC	1.4439229767895594e-06	4.079082409430505e-05	0.6365224478855404	2.716726510984502e-07	1.2279603829649947e-05	0.6462013847956928	9.20156917930888e-08	4.1591092690476144e-06	0.6521671108971632	2.308301714957708e-07	8.6946031263407e-06	0.6471135502381613	ulm, zscore	0.6301836580267279	0.945275487040092	
ReplogleWeissman2022_rpe1	MYC	1.6940435844430214e-23	3.7692469753857225e-22	0.8099892207784268	2.373806828956584e-22	5.2817201944284005e-21	0.8016460217744352	1.5506944671932634e-27	3.4502951895050113e-26	0.837767621174548	1.7167016268961253e-25	3.819661119843879e-24	0.8239991523334265	ulm, zscore	0.0313394386451264	0.1384158540159751	
ReplogleWeissman2022_K562_gwps	MYCN	0.7971777509323665	0.9478530748557328	0.4837545672044959	0.5471913530639771	0.8261402458426447	0.497683726233019	0.4340098795192941	0.795888275585157	0.5032463449359681	0.2758430830634388	0.654056099094671	0.5116283068916633				
NadigOConner2024_hepg2	NANOG	0.0426554252224209	0.1096853791433682	0.5941499085923219	0.0959006273491713	0.2374777723443163	0.5714213168509329	0.0385745157923079	0.1119905297196037	0.5967107744987087	0.0227626381579954	0.0787937474699843	0.609420794521343	zscore, ulm	0.4359249013010086	0.7268546376853405	
NadigOConner2024_jurkat	NANOG	0.6663111818079974	0.8455708565235106	0.4872874024830131	0.7733687746195241	0.9004978882556104	0.4778140116880575	0.7669405394968387	0.9586756743710484	0.4784405321141962	0.8091868649699019	0.9560921710540908	0.4741186771244023				
ReplogleWeissman2022_K562_essential	NANOG	0.354696222555056	0.682790228418483	0.5096795040390757	0.1778583975879527	0.3912884746934959	0.5239872252489197	0.2388153877593561	0.6167874863621575	0.5184437347360511	0.1877691649425297	0.5163652035919568	0.5230155927108773				
ReplogleWeissman2022_K562_gwps	NANOG	0.780563678415035	0.9333724408560736	0.4859549097440351	0.6123458966205576	0.8561110961687611	0.4948210261494569	0.8176467580928084	0.9624383715050766	0.4835536858234475	0.7720144041583771	0.9534166958458644	0.486473714674964				
ReplogleWeissman2022_rpe1	NANOG	0.4420607923374768	0.570194355333847	0.5049748337665626	0.3631472938565454	0.4896986235338263	0.5119478762035494	0.3832598132364988	0.5016194614418882	0.5101346417827624	0.2548144857264094	0.3657820843492005	0.5225060116631133				
ReplogleWeissman2022_K562_gwps	NCOA1	0.3145491317862661	0.7108810378369613	0.510236273804094	0.2616956757821443	0.603502272722088	0.5135239750432147	0.1752295779154915	0.5551848384068339	0.5197881022222318	0.1752295779154915	0.5908814566976147	0.5197881022222318				
ReplogleWeissman2022_K562_gwps	NCOA2	0.3475061890560088	0.7590365183523944	0.5080137371842123	0.129797848729863	0.4681280814938175	0.5230428868190042	0.1902281523109726	0.5551848384068339	0.5179269583863835	0.1902281523109726	0.5908814566976147	0.5179269583863835				
ReplogleWeissman2022_K562_gwps	NCOA3	0.3727516164120699	0.7728611496250257	0.5101687485957326	0.283759328608856	0.6349466164911035	0.5179113173112172	0.2270156066465529	0.5868983996776548	0.5234566460773146	0.2270156066465529	0.6107800845490591	0.5234566460773146				
ReplogleWeissman2022_K562_gwps	NCOA6	0.0001648930769349	0.0033878032170269	0.5640292156262732	0.0004541649638005	0.0073315201299236	0.5591571333606302	0.0004408572561816	0.0066422493264707	0.5593051173463577	0.0004408572561816	0.0071166957069329	0.5593051173463577	z-aggregate, ulm	0.4718126081312721	0.9443843250080984	
NadigOConner2024_hepg2	NELFA	7.489291644376618e-05	0.0003964919105846	0.6736745886654478	0.0007303497017367	0.0035529823276159	0.6458612634572415	0.0005726121474659	0.0025767546635966	0.6490605321958155	0.0005726121474659	0.0025767546635966	0.6490605321958155	z-aggregate, ulm	0.0523501312955213	0.1369157280036711	
NadigOConner2024_jurkat	NELFA	0.0014069154013616	0.0108716190105215	0.5791229762603808	0.0019115148410494	0.0147707964990187	0.5766078069513183	0.0077863702656819	0.0509108825063818	0.5640634174985321	0.0077863702656819	0.0551534560485803	0.5640634174985321	z-aggregate, viper	0.700796687515084	1.0	
ReplogleWeissman2022_K562_essential	NELFA	0.001005986326524	0.0055329247958821	0.5959801425606941	0.0006297995371868	0.0037303511048758	0.6002243571056854	0.0008552750712378	0.0070620887095535	0.597469018637403	0.0008552750712378	0.0073173533872567	0.597469018637403	viper, ulm	0.7026666071895165	0.7766315132094656	
ReplogleWeissman2022_K562_gwps	NELFA	0.1763301618902337	0.5612762899604624	0.5216421352553497	0.155685058370547	0.4754705836722113	0.5235739131872617	0.2151124111465052	0.5738160332863387	0.5183684036930704	0.2151124111465052	0.6049978475876887	0.5183684036930704				
ReplogleWeissman2022_rpe1	NELFA	1.0577315438324964e-08	5.5375357294760116e-08	0.7246771562792765	9.171306902864614e-06	3.71021051979523e-05	0.6719024863684463	2.9970860749886447e-06	1.2701936222570924e-05	0.6816299226927458	2.9970860749886447e-06	1.2701936222570924e-05	0.6816299226927458	z-aggregate, ulm	0.0001687280541394	0.0011178233586736	z-aggregate
NadigOConner2024_hepg2	NELFB	0.0016369982338701	0.0066968109567413	0.5829171104162988	0.0013155660782104	0.0056381403351875	0.5848572692359533	0.0014775235643903	0.006332243847387	0.5838568155197519	0.0014775235643903	0.006332243847387	0.5838568155197519	viper, ulm	0.843637450759445	0.9252797847039074	
NadigOConner2024_jurkat	NELFB	0.3237698327605079	0.53961638793418	0.5092971820583067	0.3061038866074341	0.520376607232638	0.5103087193945507	0.8520486343291325	0.9787045124050846	0.4787444170054484	0.8520486343291325	0.9787045124050846	0.4787444170054484				
ReplogleWeissman2022_K562_essential	NELFB	0.5263045182800863	0.8155985603347663	0.4983565354565646	0.197860654951089	0.4009281692429963	0.521158181476611	0.4512299133207874	0.8153773710477139	0.50305348045662	0.4512299133207874	0.8313085811442766	0.50305348045662				
ReplogleWeissman2022_K562_gwps	NELFB	0.6115544558931846	0.8604711934747354	0.4944262647020136	0.5272839848870604	0.8261402458426447	0.4986537063096736	0.7662890384212566	0.9463460255912788	0.4857059448378218	0.7662890384212566	0.9515457290285934	0.4857059448378218				
ReplogleWeissman2022_rpe1	NELFB	1.0867783967749648e-15	1.3817611044710267e-14	0.6912407810814649	4.957224585900817e-09	3.676608234543106e-08	0.6382951081192952	4.209040051860495e-10	3.121704705129867e-09	0.6480577200228413	4.209040051860495e-10	3.121704705129867e-09	0.6480577200228413	z-aggregate, ulm	2.592145358675335e-08	6.869185200489639e-07	z-aggregate
NadigOConner2024_hepg2	NELFCD	0.0682127942238976	0.1497570688536545	0.5617281647576765	0.1466142281618971	0.3132250936842253	0.543566847823834	0.3657412781318418	0.567529569514927	0.5142251903808446	0.4411621807690742	0.6845620046416669	0.5061373726821625				
NadigOConner2024_jurkat	NELFCD	0.0243559560967663	0.0941025576465972	0.5555148437908052	0.0234515073426994	0.088555894218587	0.5559675093738179	0.0754102808552598	0.2136624624232363	0.5404621304088393	0.1558868333110701	0.41407440098253	0.5284886509141155	viper, z-aggregate	0.9513551118546394	1.0	
ReplogleWeissman2022_K562_essential	NELFCD	0.975934141287634	0.9999881318155772	0.4591818287379033	0.9638760672005104	0.99999102861759	0.4628718456079004	0.9247555958684992	0.999974251399644	0.4703023854950122	0.8924394664722444	0.9999654569773756	0.4743962155319147				
ReplogleWeissman2022_K562_gwps	NELFCD	0.1243276579006699	0.4683008447591899	0.5162761240082303	0.1402065884723013	0.4681280814938175	0.5152290387568298	0.1426438580139948	0.5128379885779304	0.5150755986828983	0.1756728126616169	0.5908814566976147	0.5131492572402148				
ReplogleWeissman2022_rpe1	NELFCD	1.12792937519723e-10	8.365476199379457e-10	0.6803703940850176	7.995574708531311e-06	3.388600709806127e-05	0.622693251285646	1.1999990378238708e-05	4.449996431930187e-05	0.6201177469687065	0.0002872290797339	0.0009467921517154	0.5979197136868214	z-aggregate, viper	4.0928218389072154e-08	7.230651915402746e-07	z-aggregate
NadigOConner2024_hepg2	NELFE	0.0202581191408128	0.0607743574224385	0.580875106266128	0.0359309340556305	0.1115097953450603	0.5711061457557497	0.0337970904963406	0.1081089431641185	0.5722007809149796	0.0337970904963406	0.1086335051668092	0.5722007809149796	z-aggregate, ulm	0.4665939339768139	0.7268546376853405	
NadigOConner2024_jurkat	NELFE	0.6730806760470096	0.8455708565235106	0.4884965344769734	0.5588003997920582	0.7307389843434607	0.4962054882140759	0.8514868022478645	0.9787045124050846	0.4732483642311886	0.8514868022478645	0.9787045124050846	0.4732483642311886				
ReplogleWeissman2022_K562_essential	NELFE	0.4032423370687507	0.7112748856869288	0.5083059043334817	0.3351106732318056	0.5985926464188795	0.514438505426181	0.4156605510015601	0.798400376388726	0.507222469562174	0.4156605510015601	0.8313085811442766	0.507222469562174				
ReplogleWeissman2022_K562_gwps	NELFE	0.0029246679173499	0.034788155227426	0.5675434617125705	0.0025700261751101	0.0341662303279349	0.568576631022462	0.0028229052243884	0.0354431433728775	0.5678303540910487	0.0028229052243884	0.033577714774305	0.5678303540910487	viper, ulm	0.8833597405843815	0.9880113414132295	
ReplogleWeissman2022_rpe1	NELFE	7.21292120781311e-17	1.0699166458256112e-15	0.7641740377361717	1.1925636672506054e-11	9.648924216845808e-11	0.7137325215362028	2.4985002450251533e-12	2.0215138346112602e-11	0.7209440240376294	2.4985002450251533e-12	2.0215138346112602e-11	0.7209440240376294	z-aggregate, ulm	9.88776125192376e-06	8.734189105865987e-05	z-aggregate
NadigOConner2024_hepg2	NF1	0.99263805727342	0.9983473175584424	0.3559144153294062	0.993547479267266	0.9949179113747584	0.3531214029385876	0.999398996154188	0.999967658746436	0.3086955785767486	0.999393540166182	0.9998294649312244	0.3088479247071568				
ReplogleWeissman2022_rpe1	NF1	0.0004540648006018	0.0012628677266738	0.6209606422083422	0.0022310648156653	0.0055248985028793	0.6037072733822054	0.0004212051717141	0.0012926641476745	0.6217596475197456	0.0008184447171441	0.0025117786146837	0.6148585781460574	ulm, z-aggregate	0.9656369264015296	1.0	
ReplogleWeissman2022_K562_gwps	NFATC2	0.4900314626972124	0.8060095249236381	0.5004334962640354	0.411111630374964	0.7843860927420261	0.5038974168115753	0.3902123853993774	0.7602413715539595	0.5048354695590844	0.3119375759773786	0.6756608631282076	0.5085058696994692				
ReplogleWeissman2022_K562_gwps	NFE2L2	0.065046920528555	0.3000123273357845	0.537098689339087	0.0293089934330987	0.2015114625335298	0.5463459668504558	0.0851033034066726	0.3846669313981604	0.5336138460403694	0.0851033034066726	0.3876321191571744	0.5336138460403694				
ReplogleWeissman2022_K562_gwps	NFKB1	0.3295577602362127	0.7364066510260594	0.5071564007608027	0.2978519579026993	0.6518861534424408	0.5086075818130554	0.3653005535508521	0.7602413715539595	0.5055859070271418	0.1346799998601341	0.5024802922847881	0.5179185647750697				
ReplogleWeissman2022_K562_gwps	NFKB2	0.9236468361862732	0.9984915547777272	0.4740040773202307	0.9141874574978884	0.9955498437384808	0.4751483438435881	0.8853185036150393	0.9856255261921129	0.4781479844228039	0.8721734620075589	0.9709911448951148	0.4793346821986593				
PapalexiSatija2021_eccite_RNA	NFKBIA	0.0135758515309823	0.0226264192183039	0.5262213611590696	0.0512100341468068	0.0731571916382955	0.519384039254823	0.025466711343457	0.0363810162049386	0.5231677585577026	0.0594431859072561	0.0849188370103659	0.5185085382648252	z-aggregate, ulm	0.5420053646317959	0.585960175386393	
ReplogleWeissman2022_K562_gwps	NFKBIA	0.2260641955424085	0.6307470147232634	0.5135850991612014	0.5371343274781577	0.8261402458426447	0.4983053720561332	0.4805749133066777	0.8246185229807445	0.5008855736125286	0.1917417683780652	0.5908814566976147	0.5158435701157906				
SunshineHein2023	NFKBIA	0.9299300887469446	0.9680896040210912	0.4666265443313954	0.9464153169232016	0.9464153169232016	0.4635549146075581	0.6404286205206681	0.8775056108097334	0.4918657642926356	0.637703273099196	0.8654544420631947	0.4920304172722868				
ReplogleWeissman2022_K562_gwps	NFYA	0.3894353879403542	0.7858249792367863	0.5071988965930623	0.3342444186098715	0.6867203509620997	0.5109787196321696	0.2183547737284297	0.5738160332863387	0.5199401019722765	0.2183547737284297	0.6049978475876887	0.5199401019722765				
NadigOConner2024_hepg2	NFYB	0.0139839424934908	0.0449483865862205	0.5628720761261895	0.0011478048890971	0.0051651220009369	0.587225972280817	0.0027387107158599	0.0112038165648816	0.5794582727855123	0.0027387107158599	0.0112038165648816	0.5794582727855123	viper, ulm	0.4703177067375733	0.7268546376853405	
NadigOConner2024_jurkat	NFYB	0.0360159803928143	0.1275565972245509	0.6108242902136032	0.0088729477219652	0.0443647386098261	0.6460600468234057	0.0158152182941814	0.0770268699861936	0.6323943232340179	0.0158152182941814	0.0866552287344678	0.6323943232340179	viper, ulm	0.3813080558280775	0.8221148564516225	
ReplogleWeissman2022_K562_essential	NFYB	0.7364852183395589	0.945156030202434	0.4654464453449988	0.583545357841403	0.8023748670319292	0.4884765572582593	0.7122888913677741	0.9251412300389404	0.4694050079171251	0.7122888913677741	0.8945628576063837	0.4694050079171251				
ReplogleWeissman2022_K562_gwps	NFYB	0.5510993122777956	0.8392270941569527	0.4960675286696427	0.7465269191227766	0.9109777113491266	0.4796819930323977	0.8147871441109755	0.9624383715050766	0.4725763036772286	0.8147871441109755	0.9691678661530552	0.4725763036772286				
ReplogleWeissman2022_rpe1	NFYB	0.1830417913625089	0.2761138886654796	0.5294584124033552	0.0003768449749174	0.0012421926950982	0.6098120397902902	8.943377600219788e-05	0.0003183842425678	0.6221275538554192	8.943377600219788e-05	0.000346069828878	0.6221275538554192	ulm, zscore	1.0	1.0	
NadigOConner2024_hepg2	NFYC	0.0031755301462152	0.0119082380483071	0.5773477592662858	2.3072671553401266e-05	0.0001781165118389	0.6154745342424277	0.0004090379955183	0.0020451899775918	0.5948493593797309	0.0004090379955183	0.0020451899775918	0.5948493593797309	viper, ulm	0.0218264937968905	0.074210078909428	viper
NadigOConner2024_jurkat	NFYC	0.2959741815048404	0.5134246005696212	0.5346321617313984	0.0372716527511959	0.1218496339942945	0.6152126499454743	0.0241834822095488	0.0955789839979	0.6275438302155859	0.0241834822095488	0.1001303641882762	0.6275438302155859	ulm, zscore	1.0	1.0	
ReplogleWeissman2022_K562_essential	NFYC	0.8159664762483729	0.9923877742199604	0.44324271132462	0.7780251869203949	0.901197295274289	0.4517279013803529	0.7313150042908755	0.9251412300389404	0.4611076818478659	0.7313150042908755	0.8945628576063837	0.4611076818478659				
ReplogleWeissman2022_K562_gwps	NFYC	0.4459611894009737	0.7886027772090635	0.5075501152831448	0.8817349319324993	0.9816359340726348	0.4342265605416446	0.572991157414474	0.8575894144084181	0.4897764077821706	0.572991157414474	0.85194737878731	0.4897764077821706				
ReplogleWeissman2022_rpe1	NFYC	0.1085841875091059	0.1757089579692806	0.5332466455373032	0.0052248112920618	0.0122370580261448	0.5689821347102668	0.0021313350176914	0.0051924995712617	0.5769955314115482	0.0021313350176914	0.0054196804735582	0.5769955314115482	ulm, zscore	1.0	1.0	
ReplogleWeissman2022_K562_gwps	NPAS2	0.3492911411887124	0.7590365183523944	0.5082687119929664	0.2259352895200399	0.5937369236224306	0.5160735125190916	0.2713220030265608	0.6593416417634704	0.5130079398471352	0.2713220030265608	0.6523273689787527	0.5130079398471352				
GasperiniShendure2019_lowMOI	NPM1	0.2742314400258431	0.5092869600479943	0.5324766150887315	0.3954054140371777	0.5711411536092568	0.5143806276772446	0.1514342953942647	0.2870609539073149	0.5557303960136375	0.1699706328681425	0.3674555161651616	0.5516216452487106				
NadigOConner2024_hepg2	NPM1	0.6210207695769897	0.7644125203619232	0.4869630609254865	0.8358139253793868	0.9644006831300616	0.4586461291117247	0.7282541509255426	0.8652039260487813	0.4742956422523889	0.6978647526601994	0.8487544289110533	0.4780729619113065				
NadigOConner2024_jurkat	NPM1	0.9789069093003804	0.9999999809091804	0.4514903293529247	0.9852864399685224	0.9999999997133712	0.4480034098354709	0.9915016748922364	0.9999999984302912	0.4430116510269182	0.9798319131631764	0.99999999998846	0.4510459624963442				
ReplogleWeissman2022_K562_essential	NPM1	0.8632891454217904	0.9999881318155772	0.4390764049790914	0.8743994483258648	0.9482923594519944	0.4361714711141725	0.8276859354663282	0.9921142109241444	0.4474293944517503	0.6433111901712681	0.8945628576063837	0.4795680519896187				
ReplogleWeissman2022_K562_gwps	NPM1	0.2772815138742594	0.6834057540939562	0.5179926586104968	0.1354778590686454	0.4681280814938175	0.533518729477987	0.2163493010138757	0.5738160332863387	0.5238887027481814	0.1411606784559166	0.5086786811997034	0.532734853730632				
ReplogleWeissman2022_rpe1	NPM1	0.9999666024352925	0.99999994418258	0.3241265060854716	0.99998672087362	0.9999993961427562	0.3147002907740867	0.9999998634129468	0.9999999999999952	0.2732420597482675	0.999992118114612	0.999999999999992	0.3095572368514891				
ReplogleWeissman2022_K562_gwps	NR1H4	0.2591933288799949	0.6656555946236233	0.5146799533672437	0.1699506191992971	0.4988161031044305	0.5217360504419581	0.157836890488532	0.5412459692613036	0.5228526727053949	0.1050971436525374	0.4242355999574035	0.5285384227023774				
ReplogleWeissman2022_K562_gwps	NR1I2	0.4546378861730594	0.7886027772090635	0.5028521346924236	0.4347343000604732	0.810985357816867	0.504117225315517	0.3875557562904979	0.7602413715539595	0.5071577959842983	0.3202535700269234	0.6756608631282076	0.5116999091577364				
ReplogleWeissman2022_K562_gwps	NR3C1	0.851889653909808	0.9741417727909524	0.4759089013624503	0.5782695458325182	0.8298497066840947	0.4954457937155957	0.7364967767906334	0.9360845083614904	0.4854107134244536	0.7160882953065816	0.9347977731237102	0.4868249796940643				
ReplogleWeissman2022_K562_gwps	NR4A1	0.2659564475397863	0.6753500802695698	0.5146991643194446	0.3420790379847367	0.6902666302192009	0.5095662369257109	0.1695154787784719	0.5551848384068339	0.5224832284757117	0.262468126983319	0.6447586597633707	0.514950432085589				
NadigOConner2024_hepg2	NRF1	0.0006032468731393	0.0027146109291269	0.6711625702484936	0.0024216076023434	0.0094758558352568	0.6489538899045297	0.0148237170620546	0.051312866753266	0.6149840882930463	0.0148237170620546	0.0555889389827048	0.6149840882930463	z-aggregate, viper	0.2558755015294148	0.4833203917777836	
NadigOConner2024_jurkat	NRF1	3.2440404584289057e-13	6.893585974161424e-12	0.7314056219908637	1.053084387941248e-11	2.2378043243751518e-10	0.7155916367112296	2.0279424025638859e-13	4.309377605448257e-12	0.7334613365147716	2.0279424025638859e-13	4.309377605448257e-12	0.7334613365147716	ulm, zscore	1.0	1.0	
ReplogleWeissman2022_K562_essential	NRF1	6.081030781345229e-07	1.0117622181269098e-05	0.6692069144837688	4.516176454109149e-05	0.0004058435985223	0.636510412837917	4.6520173693476286e-06	5.9700889573294565e-05	0.6545548848720483	4.6520173693476286e-06	5.9700889573294565e-05	0.6545548848720483	z-aggregate, ulm	0.2119013350678906	0.4449928036425704	
ReplogleWeissman2022_K562_gwps	NRF1	0.029976577573296	0.1831001765287811	0.5520519707587636	0.099247429732851	0.4577534514209046	0.535580137058306	0.0192010920340661	0.149636096541343	0.5572926957771607	0.0192010920340661	0.1446482266566316	0.5572926957771607				
ReplogleWeissman2022_rpe1	NRF1	4.095357927157935e-06	1.735651692938363e-05	0.6772746735351445	0.0013238178945815	0.0036225190022895	0.619475639332175	0.0030051007431672	0.0070062388709529	0.6091927609858999	0.0030051007431672	0.007384954485599	0.6091927609858999	z-aggregate, viper	8.069985073324157e-06	8.554184177723606e-05	z-aggregate
ReplogleWeissman2022_K562_gwps	PARP1	0.3988982971160653	0.7866076685626742	0.5046124628389557	0.3083173738565099	0.6573559102978419	0.509012933056356	0.516090472149719	0.8272088418853653	0.4992737135902282	0.5879326170719998	0.8569066927310038	0.4959991522372988				
TianKampmann2021_CRISPRi	PARP1	0.0387182525666422	0.1382461872562276	0.5433967755078284	0.0228704471377864	0.1372226828267189	0.5491182119783482	0.0114594118681272	0.0687564712087634	0.5559280600663523	0.012677308486557	0.0760638509193424	0.5549735172574355	ulm, zscore	0.8867359986435034	0.8867359986435034	
ReplogleWeissman2022_K562_gwps	PITX1	0.0878109587398609	0.3744391825511051	0.5268135548646574	0.0367872974528931	0.2367048080943836	0.5355248135396924	0.0980761723935381	0.4262541338642235	0.5256638796134623	0.0486705453052439	0.2820395702303878	0.5329165818497216				
ReplogleWeissman2022_K562_gwps	PML	0.9251697470236896	0.9984915547777272	0.4672041947837407	0.9512414972921466	0.9999096669210472	0.4622608063004999	0.9434169852718868	0.999996985483837	0.463920922432878	0.9434169852718868	0.99999607242354	0.463920922432878				
ReplogleWeissman2022_K562_gwps	POLE3	0.5926106880321591	0.8598056075062562	0.4940417138728158	0.3558650542093579	0.7066456198921215	0.5094004520362149	0.4170433954835362	0.7854317281606598	0.5053284898655475	0.4170433954835362	0.7574457107414296	0.5053284898655475				
NadigOConner2024_hepg2	POLR2A	1.7941870702284302e-06	1.3456403026713227e-05	0.7856997765590088	0.0006732614292495	0.0035529823276159	0.6977729765663953	8.241549695806982e-05	0.0004944929817484	0.7324247964101712	8.241549695806982e-05	0.0004944929817484	0.7324247964101712	z-aggregate, ulm	0.0417859409587905	0.1291534521750435	
NadigOConner2024_jurkat	POLR2A	0.2302009041783636	0.4348239301146869	0.5533145289824679	0.2441222628558385	0.4414977094201334	0.5500587199060482	0.315445908172396	0.5379942825833613	0.534702415904706	0.315445908172396	0.5723343431737886	0.534702415904706				
ReplogleWeissman2022_K562_essential	POLR2A	0.0257347749425448	0.1042935616092607	0.5292780121432921	0.0015652194844562	0.0073544065825991	0.5444177839328096	0.0823031487430566	0.2880610206006983	0.5208924916371018	0.0823031487430566	0.2880610206006983	0.5208924916371018	viper, z-aggregate	0.0002203597473692	0.0011568886736883	viper
ReplogleWeissman2022_K562_gwps	POLR2A	0.3811588269520361	0.776053107127569	0.5058552287392171	0.2592378625087553	0.603502272722088	0.5125007925587522	0.2809308391071397	0.6683196804022482	0.5112304147839327	0.2809308391071397	0.654056099094671	0.5112304147839327				
ReplogleWeissman2022_rpe1	POLR2A	0.126693815081303	0.2013526703970709	0.604267063874529	0.1170345544460165	0.1893831881035541	0.6086830806974503	0.1365348233053986	0.2169928441817942	0.6001051432576886	0.1365348233053986	0.2250296161885273	0.6001051432576886				
NadigOConner2024_hepg2	POLR2B	7.299175359925802e-08	6.059863723615837e-07	0.6418989185594912	0.0001337861891455	0.0009262120787001	0.5984329616261366	1.1987060960048552e-05	9.807595330948817e-05	0.6140807755676739	1.1987060960048552e-05	8.990295720036416e-05	0.6140807755676739	z-aggregate, ulm	0.0026320912255125	0.0149151836112378	z-aggregate
NadigOConner2024_jurkat	POLR2B	0.393870021671973	0.6106442913713599	0.512799352494009	0.4907531582119116	0.6770166648554896	0.5011029820190125	0.4222177496092799	0.6771416739016753	0.5093283032214331	0.4222177496092799	0.6771416739016753	0.5093283032214331				
ReplogleWeissman2022_K562_essential	POLR2B	0.6354864064660015	0.8584640929453002	0.4938703353131307	0.0980735815318613	0.297296046900487	0.5228726123898019	0.7164706067844989	0.9251412300389404	0.4898718602457096	0.7164706067844989	0.8945628576063837	0.4898718602457096				
ReplogleWeissman2022_K562_gwps	POLR2B	0.7153628700376851	0.8981778257139823	0.4872344299129103	0.6989412693580501	0.9109777113491266	0.4883056719271376	0.7266721342126456	0.9360845083614904	0.4864793490116735	0.7266721342126456	0.9347977731237102	0.4864793490116735				
ReplogleWeissman2022_rpe1	POLR2B	0.0009194508722118	0.0022432882949235	0.6876102385151943	0.0025677317883178	0.0061764359232509	0.6686234995180934	0.0011373424116233	0.0030673780192265	0.6838921291128728	0.0011373424116233	0.0031632335823273	0.6838921291128728	z-aggregate, ulm	0.8745096226458655	1.0	
SunshineHein2023	POLR2B	0.6410513037993605	0.9369211363221422	0.4536783854166666	0.5265697021913254	0.8214738472741585	0.4911458333333333	0.743041447949412	0.8775056108097334	0.4134114583333333	0.743041447949412	0.9279698012073512	0.4134114583333333				
NadigOConner2024_hepg2	POLR2C	7.32116104793162e-09	8.236306178923073e-08	0.7159147422023296	2.1240175979255107e-06	2.4137244652952332e-05	0.6753626538345696	2.746786104441085e-07	3.09013436749622e-06	0.6909720033341038	2.746786104441085e-07	3.09013436749622e-06	0.6909720033341038	z-aggregate, ulm	0.0572305732712791	0.1389885350873923	
NadigOConner2024_jurkat	POLR2C	0.2271813249539377	0.4348239301146869	0.5683331935240332	0.1067053073430971	0.2519430867823128	0.6136397953191846	0.2293196913034614	0.4873043440198556	0.5676872745575036	0.2293196913034614	0.5129519410735323	0.5676872745575036				
ReplogleWeissman2022_K562_essential	POLR2C	0.5680310288803534	0.8190456366864579	0.4959459947024843	0.1232118361515706	0.3271486684024462	0.5274231654957308	0.627555850563017	0.9124805922409664	0.4923019310178371	0.627555850563017	0.8945628576063837	0.4923019310178371				
